nohup: ignoring input
Device: cuda | Experiment: Extended Features (9) | Events: 200000
Epoch 160 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1098 | V-Loss: 0.1096 | T-P@R0.9: 0.4393 | V-P@R0.9: 0.4406
Epoch 161 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1098 | V-Loss: 0.1096 | T-P@R0.9: 0.4428 | V-P@R0.9: 0.4445
Epoch 162 | Time: 114.3s | LR: 2.00e-04 | T-Loss: 0.1089 | V-Loss: 0.1086 | T-P@R0.9: 0.4421 | V-P@R0.9: 0.4439
Epoch 163 | Time: 113.9s | LR: 2.00e-04 | T-Loss: 0.1088 | V-Loss: 0.1085 | T-P@R0.9: 0.4431 | V-P@R0.9: 0.4450
Epoch 164 | Time: 114.6s | LR: 2.00e-04 | T-Loss: 0.1088 | V-Loss: 0.1085 | T-P@R0.9: 0.4436 | V-P@R0.9: 0.4448
Epoch 165 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1092 | V-Loss: 0.1089 | T-P@R0.9: 0.4420 | V-P@R0.9: 0.4440
Epoch 166 | Time: 114.3s | LR: 2.00e-04 | T-Loss: 0.1088 | V-Loss: 0.1084 | T-P@R0.9: 0.4440 | V-P@R0.9: 0.4452
Epoch 167 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1093 | V-Loss: 0.1090 | T-P@R0.9: 0.4398 | V-P@R0.9: 0.4413
Epoch 168 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1095 | V-Loss: 0.1093 | T-P@R0.9: 0.4430 | V-P@R0.9: 0.4447
Epoch 169 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1087 | V-Loss: 0.1085 | T-P@R0.9: 0.4448 | V-P@R0.9: 0.4443
Epoch 170 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1086 | V-Loss: 0.1083 | T-P@R0.9: 0.4441 | V-P@R0.9: 0.4456
Epoch 171 | Time: 114.2s | LR: 2.00e-04 | T-Loss: 0.1086 | V-Loss: 0.1083 | T-P@R0.9: 0.4431 | V-P@R0.9: 0.4450
Epoch 172 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1088 | V-Loss: 0.1086 | T-P@R0.9: 0.4441 | V-P@R0.9: 0.4459
Epoch 173 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1087 | V-Loss: 0.1084 | T-P@R0.9: 0.4449 | V-P@R0.9: 0.4445
Epoch 174 | Time: 115.0s | LR: 2.00e-04 | T-Loss: 0.1087 | V-Loss: 0.1084 | T-P@R0.9: 0.4437 | V-P@R0.9: 0.4453
Epoch 175 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1087 | V-Loss: 0.1084 | T-P@R0.9: 0.4434 | V-P@R0.9: 0.4442
Epoch 176 | Time: 114.2s | LR: 2.00e-04 | T-Loss: 0.1084 | V-Loss: 0.1082 | T-P@R0.9: 0.4443 | V-P@R0.9: 0.4448
Epoch 177 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1083 | V-Loss: 0.1080 | T-P@R0.9: 0.4448 | V-P@R0.9: 0.4468
Epoch 178 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1081 | V-Loss: 0.1079 | T-P@R0.9: 0.4456 | V-P@R0.9: 0.4471
Epoch 179 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1083 | V-Loss: 0.1081 | T-P@R0.9: 0.4436 | V-P@R0.9: 0.4456
Epoch 180 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1083 | V-Loss: 0.1081 | T-P@R0.9: 0.4442 | V-P@R0.9: 0.4448
Epoch 181 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1086 | V-Loss: 0.1083 | T-P@R0.9: 0.4446 | V-P@R0.9: 0.4466
Epoch 182 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1085 | V-Loss: 0.1083 | T-P@R0.9: 0.4437 | V-P@R0.9: 0.4448
Epoch 183 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1078 | T-P@R0.9: 0.4453 | V-P@R0.9: 0.4461
Epoch 184 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1082 | V-Loss: 0.1080 | T-P@R0.9: 0.4454 | V-P@R0.9: 0.4467
Epoch 185 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1078 | T-P@R0.9: 0.4462 | V-P@R0.9: 0.4472
Epoch 186 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1086 | V-Loss: 0.1084 | T-P@R0.9: 0.4444 | V-P@R0.9: 0.4457
Epoch 187 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1082 | V-Loss: 0.1080 | T-P@R0.9: 0.4461 | V-P@R0.9: 0.4457
Epoch 188 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1078 | V-Loss: 0.1077 | T-P@R0.9: 0.4472 | V-P@R0.9: 0.4473
Epoch 189 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1078 | T-P@R0.9: 0.4444 | V-P@R0.9: 0.4461
Epoch 190 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1077 | V-Loss: 0.1076 | T-P@R0.9: 0.4463 | V-P@R0.9: 0.4471
Epoch 191 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1079 | V-Loss: 0.1077 | T-P@R0.9: 0.4460 | V-P@R0.9: 0.4473
Epoch 192 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1078 | V-Loss: 0.1076 | T-P@R0.9: 0.4473 | V-P@R0.9: 0.4480
Epoch 193 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1079 | V-Loss: 0.1077 | T-P@R0.9: 0.4461 | V-P@R0.9: 0.4474
Epoch 194 | Time: 113.1s | LR: 2.00e-04 | T-Loss: 0.1087 | V-Loss: 0.1086 | T-P@R0.9: 0.4414 | V-P@R0.9: 0.4403
Epoch 195 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1079 | V-Loss: 0.1077 | T-P@R0.9: 0.4465 | V-P@R0.9: 0.4478
Epoch 196 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1079 | T-P@R0.9: 0.4453 | V-P@R0.9: 0.4461
Epoch 197 | Time: 112.8s | LR: 2.00e-04 | T-Loss: 0.1076 | V-Loss: 0.1075 | T-P@R0.9: 0.4473 | V-P@R0.9: 0.4475
Epoch 198 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1078 | T-P@R0.9: 0.4462 | V-P@R0.9: 0.4472
Epoch 199 | Time: 112.9s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1073 | T-P@R0.9: 0.4476 | V-P@R0.9: 0.4479
Epoch 200 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1076 | V-Loss: 0.1075 | T-P@R0.9: 0.4472 | V-P@R0.9: 0.4473
Epoch 201 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1081 | V-Loss: 0.1080 | T-P@R0.9: 0.4471 | V-P@R0.9: 0.4489
Epoch 202 | Time: 112.9s | LR: 2.00e-04 | T-Loss: 0.1076 | V-Loss: 0.1075 | T-P@R0.9: 0.4480 | V-P@R0.9: 0.4488
Epoch 203 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1073 | T-P@R0.9: 0.4478 | V-P@R0.9: 0.4476
Epoch 204 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1072 | T-P@R0.9: 0.4479 | V-P@R0.9: 0.4485
Epoch 205 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1076 | V-Loss: 0.1075 | T-P@R0.9: 0.4469 | V-P@R0.9: 0.4479
Epoch 206 | Time: 113.1s | LR: 2.00e-04 | T-Loss: 0.1075 | V-Loss: 0.1074 | T-P@R0.9: 0.4470 | V-P@R0.9: 0.4485
Epoch 207 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1078 | V-Loss: 0.1076 | T-P@R0.9: 0.4476 | V-P@R0.9: 0.4475
Epoch 208 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1073 | V-Loss: 0.1072 | T-P@R0.9: 0.4484 | V-P@R0.9: 0.4485
Epoch 209 | Time: 112.7s | LR: 2.00e-04 | T-Loss: 0.1083 | V-Loss: 0.1082 | T-P@R0.9: 0.4482 | V-P@R0.9: 0.4479
Epoch 210 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1073 | T-P@R0.9: 0.4464 | V-P@R0.9: 0.4470
Epoch 211 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1080 | V-Loss: 0.1078 | T-P@R0.9: 0.4460 | V-P@R0.9: 0.4472
Epoch 212 | Time: 112.9s | LR: 2.00e-04 | T-Loss: 0.1070 | V-Loss: 0.1069 | T-P@R0.9: 0.4479 | V-P@R0.9: 0.4487
Epoch 213 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1078 | V-Loss: 0.1076 | T-P@R0.9: 0.4470 | V-P@R0.9: 0.4476
Epoch 214 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1073 | T-P@R0.9: 0.4482 | V-P@R0.9: 0.4480
Epoch 215 | Time: 112.8s | LR: 2.00e-04 | T-Loss: 0.1070 | V-Loss: 0.1069 | T-P@R0.9: 0.4487 | V-P@R0.9: 0.4489
Epoch 216 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1073 | V-Loss: 0.1072 | T-P@R0.9: 0.4475 | V-P@R0.9: 0.4484
Epoch 217 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1078 | V-Loss: 0.1076 | T-P@R0.9: 0.4465 | V-P@R0.9: 0.4463
Epoch 218 | Time: 113.1s | LR: 2.00e-04 | T-Loss: 0.1070 | V-Loss: 0.1069 | T-P@R0.9: 0.4483 | V-P@R0.9: 0.4488
Epoch 219 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1070 | V-Loss: 0.1070 | T-P@R0.9: 0.4476 | V-P@R0.9: 0.4484
Epoch 220 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1070 | V-Loss: 0.1069 | T-P@R0.9: 0.4477 | V-P@R0.9: 0.4481
Epoch 221 | Time: 113.9s | LR: 2.00e-04 | T-Loss: 0.1072 | V-Loss: 0.1071 | T-P@R0.9: 0.4476 | V-P@R0.9: 0.4480
Epoch 222 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1069 | V-Loss: 0.1069 | T-P@R0.9: 0.4476 | V-P@R0.9: 0.4477
Epoch 223 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1071 | V-Loss: 0.1070 | T-P@R0.9: 0.4488 | V-P@R0.9: 0.4486
Epoch 224 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1071 | V-Loss: 0.1071 | T-P@R0.9: 0.4470 | V-P@R0.9: 0.4458
Epoch 225 | Time: 114.3s | LR: 2.00e-04 | T-Loss: 0.1072 | V-Loss: 0.1072 | T-P@R0.9: 0.4510 | V-P@R0.9: 0.4498
Epoch 226 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1074 | V-Loss: 0.1073 | T-P@R0.9: 0.4475 | V-P@R0.9: 0.4466
Epoch 227 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1067 | V-Loss: 0.1067 | T-P@R0.9: 0.4500 | V-P@R0.9: 0.4499
Epoch 228 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1068 | V-Loss: 0.1068 | T-P@R0.9: 0.4500 | V-P@R0.9: 0.4496
Epoch 229 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1067 | V-Loss: 0.1067 | T-P@R0.9: 0.4500 | V-P@R0.9: 0.4495
Epoch 230 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1075 | V-Loss: 0.1075 | T-P@R0.9: 0.4485 | V-P@R0.9: 0.4488
Epoch 231 | Time: 113.9s | LR: 2.00e-04 | T-Loss: 0.1081 | V-Loss: 0.1081 | T-P@R0.9: 0.4494 | V-P@R0.9: 0.4493
Epoch 232 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1068 | V-Loss: 0.1067 | T-P@R0.9: 0.4482 | V-P@R0.9: 0.4488
Epoch 233 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1067 | V-Loss: 0.1066 | T-P@R0.9: 0.4494 | V-P@R0.9: 0.4500
Epoch 234 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1068 | V-Loss: 0.1067 | T-P@R0.9: 0.4485 | V-P@R0.9: 0.4496
Epoch 235 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1067 | V-Loss: 0.1066 | T-P@R0.9: 0.4497 | V-P@R0.9: 0.4492
Epoch 236 | Time: 113.9s | LR: 2.00e-04 | T-Loss: 0.1073 | V-Loss: 0.1072 | T-P@R0.9: 0.4477 | V-P@R0.9: 0.4478
Epoch 237 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1065 | V-Loss: 0.1064 | T-P@R0.9: 0.4513 | V-P@R0.9: 0.4505
Epoch 238 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1067 | V-Loss: 0.1067 | T-P@R0.9: 0.4496 | V-P@R0.9: 0.4492
Epoch 239 | Time: 113.9s | LR: 2.00e-04 | T-Loss: 0.1068 | V-Loss: 0.1067 | T-P@R0.9: 0.4502 | V-P@R0.9: 0.4504
Epoch 240 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1066 | V-Loss: 0.1066 | T-P@R0.9: 0.4499 | V-P@R0.9: 0.4501
Epoch 241 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1064 | T-P@R0.9: 0.4511 | V-P@R0.9: 0.4506
Epoch 242 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1064 | T-P@R0.9: 0.4507 | V-P@R0.9: 0.4494
Epoch 243 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1063 | T-P@R0.9: 0.4494 | V-P@R0.9: 0.4497
Epoch 244 | Time: 114.6s | LR: 2.00e-04 | T-Loss: 0.1065 | V-Loss: 0.1064 | T-P@R0.9: 0.4501 | V-P@R0.9: 0.4506
Epoch 245 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1063 | V-Loss: 0.1063 | T-P@R0.9: 0.4497 | V-P@R0.9: 0.4506
Epoch 246 | Time: 114.6s | LR: 2.00e-04 | T-Loss: 0.1068 | V-Loss: 0.1067 | T-P@R0.9: 0.4491 | V-P@R0.9: 0.4488
Epoch 247 | Time: 114.8s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1065 | T-P@R0.9: 0.4507 | V-P@R0.9: 0.4488
Epoch 248 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1062 | V-Loss: 0.1063 | T-P@R0.9: 0.4513 | V-P@R0.9: 0.4506
Epoch 249 | Time: 113.8s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1064 | T-P@R0.9: 0.4498 | V-P@R0.9: 0.4490
Epoch 250 | Time: 114.2s | LR: 2.00e-04 | T-Loss: 0.1062 | V-Loss: 0.1062 | T-P@R0.9: 0.4507 | V-P@R0.9: 0.4498
Epoch 251 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4508 | V-P@R0.9: 0.4506
Epoch 252 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4506 | V-P@R0.9: 0.4504
Epoch 253 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1073 | V-Loss: 0.1074 | T-P@R0.9: 0.4500 | V-P@R0.9: 0.4483
Epoch 254 | Time: 114.6s | LR: 2.00e-04 | T-Loss: 0.1064 | V-Loss: 0.1065 | T-P@R0.9: 0.4500 | V-P@R0.9: 0.4497
Epoch 255 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4516 | V-P@R0.9: 0.4502
Epoch 256 | Time: 114.4s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1061 | T-P@R0.9: 0.4521 | V-P@R0.9: 0.4506
Epoch 257 | Time: 114.5s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4518 | V-P@R0.9: 0.4515
Epoch 258 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4505 | V-P@R0.9: 0.4496
Epoch 259 | Time: 112.9s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1060 | T-P@R0.9: 0.4514 | V-P@R0.9: 0.4504
Epoch 260 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1065 | V-Loss: 0.1065 | T-P@R0.9: 0.4507 | V-P@R0.9: 0.4495
Epoch 261 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1060 | V-Loss: 0.1060 | T-P@R0.9: 0.4515 | V-P@R0.9: 0.4513
Epoch 262 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1061 | T-P@R0.9: 0.4512 | V-P@R0.9: 0.4499
Epoch 263 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1060 | V-Loss: 0.1060 | T-P@R0.9: 0.4511 | V-P@R0.9: 0.4510
Epoch 264 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1058 | V-Loss: 0.1058 | T-P@R0.9: 0.4511 | V-P@R0.9: 0.4509
Epoch 265 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1057 | V-Loss: 0.1058 | T-P@R0.9: 0.4512 | V-P@R0.9: 0.4513
Epoch 266 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1060 | V-Loss: 0.1061 | T-P@R0.9: 0.4503 | V-P@R0.9: 0.4499
Epoch 267 | Time: 112.9s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1060 | T-P@R0.9: 0.4529 | V-P@R0.9: 0.4509
Epoch 268 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1058 | V-Loss: 0.1059 | T-P@R0.9: 0.4518 | V-P@R0.9: 0.4513
Epoch 269 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1057 | V-Loss: 0.1058 | T-P@R0.9: 0.4518 | V-P@R0.9: 0.4515
Epoch 270 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1061 | V-Loss: 0.1062 | T-P@R0.9: 0.4488 | V-P@R0.9: 0.4487
Epoch 271 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1061 | T-P@R0.9: 0.4528 | V-P@R0.9: 0.4518
Epoch 272 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1061 | T-P@R0.9: 0.4522 | V-P@R0.9: 0.4507
Epoch 273 | Time: 112.7s | LR: 2.00e-04 | T-Loss: 0.1060 | V-Loss: 0.1061 | T-P@R0.9: 0.4514 | V-P@R0.9: 0.4504
Epoch 274 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4512 | V-P@R0.9: 0.4504
Epoch 275 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1060 | T-P@R0.9: 0.4535 | V-P@R0.9: 0.4510
Epoch 276 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4531 | V-P@R0.9: 0.4518
Epoch 277 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4527 | V-P@R0.9: 0.4518
Epoch 278 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4526 | V-P@R0.9: 0.4508
Epoch 279 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1053 | V-Loss: 0.1054 | T-P@R0.9: 0.4534 | V-P@R0.9: 0.4522
Epoch 280 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1057 | V-Loss: 0.1058 | T-P@R0.9: 0.4529 | V-P@R0.9: 0.4514
Epoch 281 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4519 | V-P@R0.9: 0.4509
Epoch 282 | Time: 114.1s | LR: 2.00e-04 | T-Loss: 0.1059 | V-Loss: 0.1060 | T-P@R0.9: 0.4512 | V-P@R0.9: 0.4497
Epoch 283 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1056 | V-Loss: 0.1057 | T-P@R0.9: 0.4527 | V-P@R0.9: 0.4525
Epoch 284 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1054 | V-Loss: 0.1056 | T-P@R0.9: 0.4526 | V-P@R0.9: 0.4518
Epoch 285 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1052 | V-Loss: 0.1054 | T-P@R0.9: 0.4530 | V-P@R0.9: 0.4516
Epoch 286 | Time: 112.7s | LR: 2.00e-04 | T-Loss: 0.1054 | V-Loss: 0.1056 | T-P@R0.9: 0.4533 | V-P@R0.9: 0.4509
Epoch 287 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1054 | V-Loss: 0.1056 | T-P@R0.9: 0.4522 | V-P@R0.9: 0.4502
Epoch 288 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1055 | V-Loss: 0.1056 | T-P@R0.9: 0.4503 | V-P@R0.9: 0.4501
Epoch 289 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1054 | V-Loss: 0.1056 | T-P@R0.9: 0.4516 | V-P@R0.9: 0.4513
Epoch 290 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1054 | V-Loss: 0.1056 | T-P@R0.9: 0.4532 | V-P@R0.9: 0.4519
Epoch 291 | Time: 113.7s | LR: 2.00e-04 | T-Loss: 0.1057 | V-Loss: 0.1058 | T-P@R0.9: 0.4505 | V-P@R0.9: 0.4494
Epoch 292 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1050 | V-Loss: 0.1052 | T-P@R0.9: 0.4532 | V-P@R0.9: 0.4521
Epoch 293 | Time: 113.2s | LR: 2.00e-04 | T-Loss: 0.1052 | V-Loss: 0.1054 | T-P@R0.9: 0.4535 | V-P@R0.9: 0.4525
Epoch 294 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1051 | V-Loss: 0.1053 | T-P@R0.9: 0.4539 | V-P@R0.9: 0.4517
Epoch 295 | Time: 113.5s | LR: 2.00e-04 | T-Loss: 0.1066 | V-Loss: 0.1067 | T-P@R0.9: 0.4524 | V-P@R0.9: 0.4503
Epoch 296 | Time: 113.4s | LR: 2.00e-04 | T-Loss: 0.1053 | V-Loss: 0.1055 | T-P@R0.9: 0.4527 | V-P@R0.9: 0.4505
Epoch 297 | Time: 113.3s | LR: 2.00e-04 | T-Loss: 0.1050 | V-Loss: 0.1052 | T-P@R0.9: 0.4547 | V-P@R0.9: 0.4530
Epoch 298 | Time: 114.0s | LR: 2.00e-04 | T-Loss: 0.1052 | V-Loss: 0.1053 | T-P@R0.9: 0.4521 | V-P@R0.9: 0.4518
Epoch 299 | Time: 113.6s | LR: 2.00e-04 | T-Loss: 0.1048 | V-Loss: 0.1050 | T-P@R0.9: 0.4541 | V-P@R0.9: 0.4536
Epoch 300 | Time: 113.0s | LR: 2.00e-04 | T-Loss: 0.1048 | V-Loss: 0.1050 | T-P@R0.9: 0.4543 | V-P@R0.9: 0.4530
