Starting FC-Last-Layer + k=12 Experiment on cuda:0
0001 | 18:49:13 |  26.6s | 1.0e-04 | 0.2906 | 0.5699 | 0.0472 | 0.0992 | 0.1808 | 0.7663 | 0.0750 | 0.1776
0002 | 18:49:51 |  14.0s | 1.0e-04 | 0.1610 | 0.7458 | 0.3021 | 0.2748 | 0.1159 | 0.7639 | 0.4932 | 0.3468
0003 | 18:50:15 |  13.9s | 1.0e-04 | 0.1271 | 0.7692 | 0.5413 | 0.3952 | 0.1044 | 0.7423 | 0.5835 | 0.3763
0004 | 18:50:40 |  14.0s | 1.0e-04 | 0.1131 | 0.7858 | 0.5737 | 0.4209 | 0.1001 | 0.7766 | 0.5815 | 0.4071
0005 | 18:51:05 |  14.0s | 1.0e-04 | 0.1205 | 0.7738 | 0.5800 | 0.4240 | 0.1023 | 0.7668 | 0.6114 | 0.4139
0006 | 18:51:30 |  13.9s | 1.0e-04 | 0.1074 | 0.7936 | 0.6211 | 0.4587 | 0.0957 | 0.7835 | 0.6124 | 0.4362
0007 | 18:51:55 |  14.0s | 1.0e-04 | 0.1085 | 0.7902 | 0.6399 | 0.4720 | 0.0933 | 0.7911 | 0.6174 | 0.4402
0008 | 18:52:19 |  23.2s | 1.0e-04 | 0.1002 | 0.8018 | 0.6609 | 0.4921 | 0.0912 | 0.8048 | 0.6265 | 0.4610
0009 | 18:52:53 |  14.4s | 1.0e-04 | 0.0949 | 0.8085 | 0.6615 | 0.4964 | 0.0901 | 0.7771 | 0.6858 | 0.4636
0010 | 18:53:19 |  14.3s | 1.0e-04 | 0.0942 | 0.8099 | 0.6708 | 0.4982 | 0.0872 | 0.8226 | 0.6162 | 0.4710
0011 | 18:53:44 |  14.3s | 1.0e-04 | 0.0910 | 0.8166 | 0.6790 | 0.5111 | 0.0861 | 0.8196 | 0.6560 | 0.4912
0012 | 18:54:09 |  14.3s | 1.0e-04 | 0.0911 | 0.8189 | 0.6837 | 0.5249 | 0.0850 | 0.8362 | 0.6216 | 0.4891
0013 | 18:54:34 |  14.4s | 1.0e-04 | 0.0917 | 0.8177 | 0.6928 | 0.5307 | 0.0841 | 0.8060 | 0.6706 | 0.4948
0014 | 18:54:59 |  14.3s | 1.0e-04 | 0.0876 | 0.8205 | 0.6994 | 0.5433 | 0.0815 | 0.8337 | 0.6348 | 0.5000
