Device: cuda | MLP-BYPASS STUDY | GCN 5Layer
Epoch 0109 | Time: 52.1s | T-Loss: 0.0609 | V-Loss: 0.0607 | T-Prec: 0.8855 | V-Prec: 0.8530 | T-Rec: 0.8103 | V-Rec: 0.7739 | T-P@R0.9: 0.7333 | V-P@R0.9: 0.6017
Epoch 0110 | Time: 48.1s | T-Loss: 0.0642 | V-Loss: 0.0614 | T-Prec: 0.8751 | V-Prec: 0.8397 | T-Rec: 0.8261 | V-Rec: 0.7860 | T-P@R0.9: 0.7541 | V-P@R0.9: 0.6078
Epoch 0111 | Time: 49.2s | T-Loss: 0.0633 | V-Loss: 0.0605 | T-Prec: 0.8900 | V-Prec: 0.8651 | T-Rec: 0.8066 | V-Rec: 0.7644 | T-P@R0.9: 0.7391 | V-P@R0.9: 0.5969
Epoch 0112 | Time: 47.8s | T-Loss: 0.0606 | V-Loss: 0.0605 | T-Prec: 0.8794 | V-Prec: 0.8565 | T-Rec: 0.8054 | V-Rec: 0.7731 | T-P@R0.9: 0.7166 | V-P@R0.9: 0.6014
Epoch 0113 | Time: 50.7s | T-Loss: 0.0605 | V-Loss: 0.0602 | T-Prec: 0.8807 | V-Prec: 0.8539 | T-Rec: 0.8096 | V-Rec: 0.7774 | T-P@R0.9: 0.7211 | V-P@R0.9: 0.6070
Epoch 0114 | Time: 46.9s | T-Loss: 0.0627 | V-Loss: 0.0606 | T-Prec: 0.8849 | V-Prec: 0.8545 | T-Rec: 0.8181 | V-Rec: 0.7755 | T-P@R0.9: 0.7538 | V-P@R0.9: 0.6055
Epoch 0115 | Time: 47.7s | T-Loss: 0.0615 | V-Loss: 0.0599 | T-Prec: 0.8967 | V-Prec: 0.8693 | T-Rec: 0.8000 | V-Rec: 0.7612 | T-P@R0.9: 0.7395 | V-P@R0.9: 0.6053
Epoch 0116 | Time: 48.8s | T-Loss: 0.0609 | V-Loss: 0.0608 | T-Prec: 0.8896 | V-Prec: 0.8639 | T-Rec: 0.8021 | V-Rec: 0.7638 | T-P@R0.9: 0.7314 | V-P@R0.9: 0.5958
Epoch 0117 | Time: 49.3s | T-Loss: 0.0628 | V-Loss: 0.0601 | T-Prec: 0.8802 | V-Prec: 0.8545 | T-Rec: 0.8145 | V-Rec: 0.7803 | T-P@R0.9: 0.7306 | V-P@R0.9: 0.6057
Epoch 0118 | Time: 48.4s | T-Loss: 0.0612 | V-Loss: 0.0605 | T-Prec: 0.8721 | V-Prec: 0.8454 | T-Rec: 0.8248 | V-Rec: 0.7876 | T-P@R0.9: 0.7384 | V-P@R0.9: 0.6119
Epoch 0119 | Time: 49.1s | T-Loss: 0.0620 | V-Loss: 0.0601 | T-Prec: 0.8855 | V-Prec: 0.8538 | T-Rec: 0.8203 | V-Rec: 0.7784 | T-P@R0.9: 0.7539 | V-P@R0.9: 0.6121
Epoch 0120 | Time: 47.5s | T-Loss: 0.0624 | V-Loss: 0.0607 | T-Prec: 0.8877 | V-Prec: 0.8570 | T-Rec: 0.8093 | V-Rec: 0.7718 | T-P@R0.9: 0.7421 | V-P@R0.9: 0.6044
Epoch 0121 | Time: 52.3s | T-Loss: 0.0598 | V-Loss: 0.0594 | T-Prec: 0.8925 | V-Prec: 0.8681 | T-Rec: 0.8063 | V-Rec: 0.7649 | T-P@R0.9: 0.7413 | V-P@R0.9: 0.6162
Epoch 0122 | Time: 48.3s | T-Loss: 0.0606 | V-Loss: 0.0600 | T-Prec: 0.8849 | V-Prec: 0.8599 | T-Rec: 0.8058 | V-Rec: 0.7697 | T-P@R0.9: 0.7354 | V-P@R0.9: 0.6147
Epoch 0123 | Time: 48.5s | T-Loss: 0.0616 | V-Loss: 0.0597 | T-Prec: 0.8886 | V-Prec: 0.8615 | T-Rec: 0.8091 | V-Rec: 0.7682 | T-P@R0.9: 0.7511 | V-P@R0.9: 0.6183
Epoch 0124 | Time: 48.4s | T-Loss: 0.0601 | V-Loss: 0.0600 | T-Prec: 0.8895 | V-Prec: 0.8640 | T-Rec: 0.7978 | V-Rec: 0.7664 | T-P@R0.9: 0.7236 | V-P@R0.9: 0.6170
Epoch 0125 | Time: 48.7s | T-Loss: 0.0620 | V-Loss: 0.0597 | T-Prec: 0.9058 | V-Prec: 0.8776 | T-Rec: 0.7995 | V-Rec: 0.7549 | T-P@R0.9: 0.7556 | V-P@R0.9: 0.6049
Epoch 0126 | Time: 48.2s | T-Loss: 0.0630 | V-Loss: 0.0595 | T-Prec: 0.8925 | V-Prec: 0.8681 | T-Rec: 0.7998 | V-Rec: 0.7650 | T-P@R0.9: 0.7349 | V-P@R0.9: 0.6145
Epoch 0127 | Time: 46.3s | T-Loss: 0.0634 | V-Loss: 0.0594 | T-Prec: 0.8919 | V-Prec: 0.8661 | T-Rec: 0.8096 | V-Rec: 0.7689 | T-P@R0.9: 0.7478 | V-P@R0.9: 0.6129
Epoch 0128 | Time: 48.6s | T-Loss: 0.0635 | V-Loss: 0.0600 | T-Prec: 0.8986 | V-Prec: 0.8693 | T-Rec: 0.8012 | V-Rec: 0.7613 | T-P@R0.9: 0.7509 | V-P@R0.9: 0.6127
Epoch 0129 | Time: 47.1s | T-Loss: 0.0612 | V-Loss: 0.0595 | T-Prec: 0.8888 | V-Prec: 0.8615 | T-Rec: 0.8150 | V-Rec: 0.7746 | T-P@R0.9: 0.7517 | V-P@R0.9: 0.6160
Epoch 0130 | Time: 48.0s | T-Loss: 0.0621 | V-Loss: 0.0593 | T-Prec: 0.8856 | V-Prec: 0.8557 | T-Rec: 0.8192 | V-Rec: 0.7817 | T-P@R0.9: 0.7537 | V-P@R0.9: 0.6156
Epoch 0131 | Time: 48.8s | T-Loss: 0.0608 | V-Loss: 0.0596 | T-Prec: 0.8835 | V-Prec: 0.8559 | T-Rec: 0.8135 | V-Rec: 0.7793 | T-P@R0.9: 0.7381 | V-P@R0.9: 0.6175
Epoch 0132 | Time: 48.9s | T-Loss: 0.0607 | V-Loss: 0.0594 | T-Prec: 0.8967 | V-Prec: 0.8757 | T-Rec: 0.7850 | V-Rec: 0.7559 | T-P@R0.9: 0.7096 | V-P@R0.9: 0.6086
Epoch 0133 | Time: 47.1s | T-Loss: 0.0610 | V-Loss: 0.0601 | T-Prec: 0.8735 | V-Prec: 0.8456 | T-Rec: 0.8267 | V-Rec: 0.7902 | T-P@R0.9: 0.7346 | V-P@R0.9: 0.6084
Epoch 0134 | Time: 48.1s | T-Loss: 0.0629 | V-Loss: 0.0591 | T-Prec: 0.8867 | V-Prec: 0.8575 | T-Rec: 0.8207 | V-Rec: 0.7827 | T-P@R0.9: 0.7529 | V-P@R0.9: 0.6200
Epoch 0135 | Time: 48.2s | T-Loss: 0.0620 | V-Loss: 0.0592 | T-Prec: 0.8967 | V-Prec: 0.8696 | T-Rec: 0.8057 | V-Rec: 0.7645 | T-P@R0.9: 0.7483 | V-P@R0.9: 0.6161
Epoch 0136 | Time: 48.9s | T-Loss: 0.0615 | V-Loss: 0.0595 | T-Prec: 0.8824 | V-Prec: 0.8567 | T-Rec: 0.8190 | V-Rec: 0.7808 | T-P@R0.9: 0.7497 | V-P@R0.9: 0.6206
Epoch 0137 | Time: 51.7s | T-Loss: 0.0611 | V-Loss: 0.0583 | T-Prec: 0.8905 | V-Prec: 0.8650 | T-Rec: 0.8060 | V-Rec: 0.7765 | T-P@R0.9: 0.7416 | V-P@R0.9: 0.6298
Epoch 0138 | Time: 47.1s | T-Loss: 0.0603 | V-Loss: 0.0591 | T-Prec: 0.8990 | V-Prec: 0.8757 | T-Rec: 0.7952 | V-Rec: 0.7565 | T-P@R0.9: 0.7435 | V-P@R0.9: 0.6248
Epoch 0139 | Time: 47.0s | T-Loss: 0.0634 | V-Loss: 0.0586 | T-Prec: 0.8988 | V-Prec: 0.8710 | T-Rec: 0.8092 | V-Rec: 0.7655 | T-P@R0.9: 0.7700 | V-P@R0.9: 0.6291
Epoch 0140 | Time: 48.6s | T-Loss: 0.0608 | V-Loss: 0.0591 | T-Prec: 0.8944 | V-Prec: 0.8690 | T-Rec: 0.8107 | V-Rec: 0.7683 | T-P@R0.9: 0.7459 | V-P@R0.9: 0.6156
Epoch 0141 | Time: 52.5s | T-Loss: 0.0623 | V-Loss: 0.0594 | T-Prec: 0.8891 | V-Prec: 0.8610 | T-Rec: 0.8126 | V-Rec: 0.7749 | T-P@R0.9: 0.7510 | V-P@R0.9: 0.6187
Epoch 0142 | Time: 46.8s | T-Loss: 0.0615 | V-Loss: 0.0588 | T-Prec: 0.8876 | V-Prec: 0.8604 | T-Rec: 0.8174 | V-Rec: 0.7802 | T-P@R0.9: 0.7523 | V-P@R0.9: 0.6240
Epoch 0143 | Time: 47.4s | T-Loss: 0.0622 | V-Loss: 0.0588 | T-Prec: 0.8998 | V-Prec: 0.8769 | T-Rec: 0.7997 | V-Rec: 0.7595 | T-P@R0.9: 0.7481 | V-P@R0.9: 0.6245
Epoch 0144 | Time: 48.1s | T-Loss: 0.0606 | V-Loss: 0.0591 | T-Prec: 0.8946 | V-Prec: 0.8639 | T-Rec: 0.8152 | V-Rec: 0.7730 | T-P@R0.9: 0.7663 | V-P@R0.9: 0.6261
Epoch 0145 | Time: 50.6s | T-Loss: 0.0600 | V-Loss: 0.0587 | T-Prec: 0.8878 | V-Prec: 0.8623 | T-Rec: 0.8175 | V-Rec: 0.7793 | T-P@R0.9: 0.7568 | V-P@R0.9: 0.6298
Epoch 0146 | Time: 45.4s | T-Loss: 0.0642 | V-Loss: 0.0598 | T-Prec: 0.8904 | V-Prec: 0.8551 | T-Rec: 0.8160 | V-Rec: 0.7778 | T-P@R0.9: 0.7656 | V-P@R0.9: 0.6191
Epoch 0147 | Time: 43.8s | T-Loss: 0.0619 | V-Loss: 0.0589 | T-Prec: 0.8892 | V-Prec: 0.8605 | T-Rec: 0.8242 | V-Rec: 0.7794 | T-P@R0.9: 0.7616 | V-P@R0.9: 0.6193
Epoch 0148 | Time: 48.6s | T-Loss: 0.0606 | V-Loss: 0.0591 | T-Prec: 0.8814 | V-Prec: 0.8472 | T-Rec: 0.8340 | V-Rec: 0.7967 | T-P@R0.9: 0.7696 | V-P@R0.9: 0.6295
Epoch 0149 | Time: 50.2s | T-Loss: 0.0611 | V-Loss: 0.0590 | T-Prec: 0.8932 | V-Prec: 0.8690 | T-Rec: 0.8050 | V-Rec: 0.7705 | T-P@R0.9: 0.7349 | V-P@R0.9: 0.6142
Epoch 0150 | Time: 49.4s | T-Loss: 0.0617 | V-Loss: 0.0587 | T-Prec: 0.8879 | V-Prec: 0.8641 | T-Rec: 0.8105 | V-Rec: 0.7789 | T-P@R0.9: 0.7395 | V-P@R0.9: 0.6245
Epoch 0151 | Time: 49.4s | T-Loss: 0.0607 | V-Loss: 0.0588 | T-Prec: 0.8931 | V-Prec: 0.8636 | T-Rec: 0.8107 | V-Rec: 0.7763 | T-P@R0.9: 0.7527 | V-P@R0.9: 0.6288
Epoch 0152 | Time: 49.8s | T-Loss: 0.0583 | V-Loss: 0.0581 | T-Prec: 0.8906 | V-Prec: 0.8671 | T-Rec: 0.8049 | V-Rec: 0.7730 | T-P@R0.9: 0.7407 | V-P@R0.9: 0.6359
Epoch 0153 | Time: 50.6s | T-Loss: 0.0597 | V-Loss: 0.0587 | T-Prec: 0.8976 | V-Prec: 0.8743 | T-Rec: 0.7997 | V-Rec: 0.7665 | T-P@R0.9: 0.7391 | V-P@R0.9: 0.6227
Epoch 0154 | Time: 47.7s | T-Loss: 0.0603 | V-Loss: 0.0584 | T-Prec: 0.8902 | V-Prec: 0.8677 | T-Rec: 0.8073 | V-Rec: 0.7734 | T-P@R0.9: 0.7326 | V-P@R0.9: 0.6250
Epoch 0155 | Time: 47.0s | T-Loss: 0.0613 | V-Loss: 0.0591 | T-Prec: 0.9001 | V-Prec: 0.8749 | T-Rec: 0.8062 | V-Rec: 0.7637 | T-P@R0.9: 0.7591 | V-P@R0.9: 0.6231
Epoch 0156 | Time: 48.5s | T-Loss: 0.0604 | V-Loss: 0.0587 | T-Prec: 0.8913 | V-Prec: 0.8655 | T-Rec: 0.8110 | V-Rec: 0.7752 | T-P@R0.9: 0.7477 | V-P@R0.9: 0.6271
Epoch 0157 | Time: 49.3s | T-Loss: 0.0590 | V-Loss: 0.0583 | T-Prec: 0.8936 | V-Prec: 0.8660 | T-Rec: 0.8086 | V-Rec: 0.7779 | T-P@R0.9: 0.7355 | V-P@R0.9: 0.6269
Epoch 0158 | Time: 50.1s | T-Loss: 0.0592 | V-Loss: 0.0583 | T-Prec: 0.8856 | V-Prec: 0.8569 | T-Rec: 0.8260 | V-Rec: 0.7881 | T-P@R0.9: 0.7671 | V-P@R0.9: 0.6446
Epoch 0159 | Time: 46.5s | T-Loss: 0.0642 | V-Loss: 0.0584 | T-Prec: 0.8947 | V-Prec: 0.8634 | T-Rec: 0.8258 | V-Rec: 0.7808 | T-P@R0.9: 0.7819 | V-P@R0.9: 0.6278
Epoch 0160 | Time: 48.9s | T-Loss: 0.0592 | V-Loss: 0.0589 | T-Prec: 0.8883 | V-Prec: 0.8611 | T-Rec: 0.8185 | V-Rec: 0.7789 | T-P@R0.9: 0.7553 | V-P@R0.9: 0.6240
Epoch 0161 | Time: 45.6s | T-Loss: 0.0596 | V-Loss: 0.0587 | T-Prec: 0.8867 | V-Prec: 0.8605 | T-Rec: 0.8188 | V-Rec: 0.7815 | T-P@R0.9: 0.7572 | V-P@R0.9: 0.6332
Epoch 0162 | Time: 51.5s | T-Loss: 0.0606 | V-Loss: 0.0583 | T-Prec: 0.8926 | V-Prec: 0.8678 | T-Rec: 0.8116 | V-Rec: 0.7748 | T-P@R0.9: 0.7570 | V-P@R0.9: 0.6339
Epoch 0163 | Time: 46.0s | T-Loss: 0.0592 | V-Loss: 0.0588 | T-Prec: 0.8923 | V-Prec: 0.8604 | T-Rec: 0.8296 | V-Rec: 0.7835 | T-P@R0.9: 0.7825 | V-P@R0.9: 0.6278
Epoch 0164 | Time: 47.2s | T-Loss: 0.0589 | V-Loss: 0.0582 | T-Prec: 0.8894 | V-Prec: 0.8654 | T-Rec: 0.8109 | V-Rec: 0.7782 | T-P@R0.9: 0.7424 | V-P@R0.9: 0.6313
Epoch 0165 | Time: 48.3s | T-Loss: 0.0615 | V-Loss: 0.0581 | T-Prec: 0.8953 | V-Prec: 0.8655 | T-Rec: 0.8173 | V-Rec: 0.7807 | T-P@R0.9: 0.7720 | V-P@R0.9: 0.6398
Epoch 0166 | Time: 48.9s | T-Loss: 0.0617 | V-Loss: 0.0592 | T-Prec: 0.8817 | V-Prec: 0.8501 | T-Rec: 0.8352 | V-Rec: 0.7919 | T-P@R0.9: 0.7729 | V-P@R0.9: 0.6249
Epoch 0167 | Time: 49.5s | T-Loss: 0.0611 | V-Loss: 0.0582 | T-Prec: 0.8865 | V-Prec: 0.8528 | T-Rec: 0.8372 | V-Rec: 0.7959 | T-P@R0.9: 0.7858 | V-P@R0.9: 0.6382
Epoch 0168 | Time: 48.2s | T-Loss: 0.0599 | V-Loss: 0.0581 | T-Prec: 0.8932 | V-Prec: 0.8707 | T-Rec: 0.8093 | V-Rec: 0.7751 | T-P@R0.9: 0.7418 | V-P@R0.9: 0.6245
Epoch 0169 | Time: 47.8s | T-Loss: 0.0595 | V-Loss: 0.0584 | T-Prec: 0.8942 | V-Prec: 0.8689 | T-Rec: 0.8143 | V-Rec: 0.7749 | T-P@R0.9: 0.7543 | V-P@R0.9: 0.6252
Epoch 0170 | Time: 50.9s | T-Loss: 0.0602 | V-Loss: 0.0586 | T-Prec: 0.8866 | V-Prec: 0.8605 | T-Rec: 0.8272 | V-Rec: 0.7847 | T-P@R0.9: 0.7676 | V-P@R0.9: 0.6299
Epoch 0171 | Time: 47.8s | T-Loss: 0.0595 | V-Loss: 0.0580 | T-Prec: 0.8890 | V-Prec: 0.8563 | T-Rec: 0.8316 | V-Rec: 0.7908 | T-P@R0.9: 0.7764 | V-P@R0.9: 0.6360
Epoch 0172 | Time: 44.8s | T-Loss: 0.0599 | V-Loss: 0.0578 | T-Prec: 0.8924 | V-Prec: 0.8682 | T-Rec: 0.8126 | V-Rec: 0.7780 | T-P@R0.9: 0.7572 | V-P@R0.9: 0.6420
Epoch 0173 | Time: 47.4s | T-Loss: 0.0607 | V-Loss: 0.0578 | T-Prec: 0.9019 | V-Prec: 0.8748 | T-Rec: 0.8170 | V-Rec: 0.7748 | T-P@R0.9: 0.7720 | V-P@R0.9: 0.6305
Epoch 0174 | Time: 50.6s | T-Loss: 0.0600 | V-Loss: 0.0575 | T-Prec: 0.9005 | V-Prec: 0.8751 | T-Rec: 0.8147 | V-Rec: 0.7726 | T-P@R0.9: 0.7724 | V-P@R0.9: 0.6366
Epoch 0175 | Time: 48.2s | T-Loss: 0.0598 | V-Loss: 0.0577 | T-Prec: 0.8959 | V-Prec: 0.8687 | T-Rec: 0.8161 | V-Rec: 0.7758 | T-P@R0.9: 0.7648 | V-P@R0.9: 0.6367
Epoch 0176 | Time: 48.0s | T-Loss: 0.0588 | V-Loss: 0.0576 | T-Prec: 0.9018 | V-Prec: 0.8727 | T-Rec: 0.8140 | V-Rec: 0.7727 | T-P@R0.9: 0.7810 | V-P@R0.9: 0.6447
Epoch 0177 | Time: 48.9s | T-Loss: 0.0617 | V-Loss: 0.0575 | T-Prec: 0.8955 | V-Prec: 0.8691 | T-Rec: 0.8133 | V-Rec: 0.7802 | T-P@R0.9: 0.7562 | V-P@R0.9: 0.6364
Epoch 0178 | Time: 48.7s | T-Loss: 0.0608 | V-Loss: 0.0584 | T-Prec: 0.9095 | V-Prec: 0.8812 | T-Rec: 0.8127 | V-Rec: 0.7618 | T-P@R0.9: 0.7891 | V-P@R0.9: 0.6334
Epoch 0179 | Time: 46.6s | T-Loss: 0.0614 | V-Loss: 0.0576 | T-Prec: 0.8996 | V-Prec: 0.8754 | T-Rec: 0.8091 | V-Rec: 0.7695 | T-P@R0.9: 0.7678 | V-P@R0.9: 0.6401
Epoch 0180 | Time: 48.7s | T-Loss: 0.0580 | V-Loss: 0.0578 | T-Prec: 0.8967 | V-Prec: 0.8725 | T-Rec: 0.8091 | V-Rec: 0.7740 | T-P@R0.9: 0.7546 | V-P@R0.9: 0.6390
Epoch 0181 | Time: 48.0s | T-Loss: 0.0587 | V-Loss: 0.0575 | T-Prec: 0.8932 | V-Prec: 0.8643 | T-Rec: 0.8212 | V-Rec: 0.7873 | T-P@R0.9: 0.7669 | V-P@R0.9: 0.6442
Epoch 0182 | Time: 48.1s | T-Loss: 0.0580 | V-Loss: 0.0579 | T-Prec: 0.8899 | V-Prec: 0.8642 | T-Rec: 0.8181 | V-Rec: 0.7844 | T-P@R0.9: 0.7491 | V-P@R0.9: 0.6331
Epoch 0183 | Time: 46.7s | T-Loss: 0.0603 | V-Loss: 0.0576 | T-Prec: 0.8963 | V-Prec: 0.8713 | T-Rec: 0.8157 | V-Rec: 0.7759 | T-P@R0.9: 0.7679 | V-P@R0.9: 0.6385
Epoch 0184 | Time: 55.0s | T-Loss: 0.0585 | V-Loss: 0.0577 | T-Prec: 0.9047 | V-Prec: 0.8772 | T-Rec: 0.8136 | V-Rec: 0.7702 | T-P@R0.9: 0.7783 | V-P@R0.9: 0.6406
Epoch 0185 | Time: 45.8s | T-Loss: 0.0594 | V-Loss: 0.0576 | T-Prec: 0.8952 | V-Prec: 0.8699 | T-Rec: 0.8175 | V-Rec: 0.7802 | T-P@R0.9: 0.7664 | V-P@R0.9: 0.6436
Epoch 0186 | Time: 44.4s | T-Loss: 0.0606 | V-Loss: 0.0575 | T-Prec: 0.9020 | V-Prec: 0.8767 | T-Rec: 0.8133 | V-Rec: 0.7707 | T-P@R0.9: 0.7725 | V-P@R0.9: 0.6378
Epoch 0187 | Time: 47.4s | T-Loss: 0.0600 | V-Loss: 0.0579 | T-Prec: 0.8914 | V-Prec: 0.8649 | T-Rec: 0.8229 | V-Rec: 0.7828 | T-P@R0.9: 0.7716 | V-P@R0.9: 0.6429
Epoch 0188 | Time: 45.3s | T-Loss: 0.0599 | V-Loss: 0.0582 | T-Prec: 0.8911 | V-Prec: 0.8612 | T-Rec: 0.8317 | V-Rec: 0.7868 | T-P@R0.9: 0.7892 | V-P@R0.9: 0.6380
Device: cuda | MLP-BYPASS STUDY | GCN 5Layer (LR Reduced to 5e-5)
Resuming from checkpoint: 2026-03-23_gcn_mlp_bypass_investigation/checkpoints/model_mlp_bypass_180.pt
Device: cuda | MLP-BYPASS STUDY | GCN 5Layer (LR Reduced to 5e-5)
Resuming from checkpoint: 2026-03-23_gcn_mlp_bypass_investigation/checkpoints/model_mlp_bypass_180.pt
Epoch 0181 | Time: 41.3s | T-Loss: 0.0582 | V-Loss: 0.0574 | T-Prec: 0.8924 | V-Prec: 0.8631 | T-Rec: 0.8278 | V-Rec: 0.7875 | T-P@R0.9: 0.7842 | V-P@R0.9: 0.6526
Epoch 0182 | Time: 40.6s | T-Loss: 0.0578 | V-Loss: 0.0576 | T-Prec: 0.8942 | V-Prec: 0.8602 | T-Rec: 0.8332 | V-Rec: 0.7903 | T-P@R0.9: 0.7952 | V-P@R0.9: 0.6535
Epoch 0183 | Time: 41.6s | T-Loss: 0.0589 | V-Loss: 0.0575 | T-Prec: 0.8999 | V-Prec: 0.8787 | T-Rec: 0.8084 | V-Rec: 0.7741 | T-P@R0.9: 0.7580 | V-P@R0.9: 0.6400
Epoch 0184 | Time: 40.8s | T-Loss: 0.0600 | V-Loss: 0.0573 | T-Prec: 0.9008 | V-Prec: 0.8729 | T-Rec: 0.8254 | V-Rec: 0.7812 | T-P@R0.9: 0.7911 | V-P@R0.9: 0.6433
Epoch 0185 | Time: 46.1s | T-Loss: 0.0571 | V-Loss: 0.0580 | T-Prec: 0.8936 | V-Prec: 0.8625 | T-Rec: 0.8283 | V-Rec: 0.7860 | T-P@R0.9: 0.7904 | V-P@R0.9: 0.6494
Epoch 0186 | Time: 39.4s | T-Loss: 0.0578 | V-Loss: 0.0565 | T-Prec: 0.9034 | V-Prec: 0.8784 | T-Rec: 0.8095 | V-Rec: 0.7741 | T-P@R0.9: 0.7703 | V-P@R0.9: 0.6554
Epoch 0187 | Time: 42.3s | T-Loss: 0.0569 | V-Loss: 0.0570 | T-Prec: 0.8936 | V-Prec: 0.8677 | T-Rec: 0.8204 | V-Rec: 0.7862 | T-P@R0.9: 0.7644 | V-P@R0.9: 0.6511
Epoch 0188 | Time: 43.9s | T-Loss: 0.0599 | V-Loss: 0.0569 | T-Prec: 0.8985 | V-Prec: 0.8699 | T-Rec: 0.8294 | V-Rec: 0.7850 | T-P@R0.9: 0.7906 | V-P@R0.9: 0.6456
Epoch 0189 | Time: 44.3s | T-Loss: 0.0560 | V-Loss: 0.0567 | T-Prec: 0.8962 | V-Prec: 0.8669 | T-Rec: 0.8296 | V-Rec: 0.7894 | T-P@R0.9: 0.7873 | V-P@R0.9: 0.6549
Epoch 0190 | Time: 42.3s | T-Loss: 0.0591 | V-Loss: 0.0570 | T-Prec: 0.8907 | V-Prec: 0.8596 | T-Rec: 0.8318 | V-Rec: 0.7958 | T-P@R0.9: 0.7797 | V-P@R0.9: 0.6505
Epoch 0191 | Time: 42.3s | T-Loss: 0.0567 | V-Loss: 0.0570 | T-Prec: 0.8920 | V-Prec: 0.8691 | T-Rec: 0.8151 | V-Rec: 0.7856 | T-P@R0.9: 0.7529 | V-P@R0.9: 0.6503
Epoch 0192 | Time: 42.1s | T-Loss: 0.0580 | V-Loss: 0.0571 | T-Prec: 0.9048 | V-Prec: 0.8711 | T-Rec: 0.8283 | V-Rec: 0.7832 | T-P@R0.9: 0.8013 | V-P@R0.9: 0.6448
Epoch 0193 | Time: 47.1s | T-Loss: 0.0585 | V-Loss: 0.0566 | T-Prec: 0.8998 | V-Prec: 0.8717 | T-Rec: 0.8238 | V-Rec: 0.7838 | T-P@R0.9: 0.7851 | V-P@R0.9: 0.6531
Epoch 0194 | Time: 44.2s | T-Loss: 0.0582 | V-Loss: 0.0568 | T-Prec: 0.8941 | V-Prec: 0.8649 | T-Rec: 0.8287 | V-Rec: 0.7898 | T-P@R0.9: 0.7817 | V-P@R0.9: 0.6551
Epoch 0195 | Time: 46.1s | T-Loss: 0.0556 | V-Loss: 0.0564 | T-Prec: 0.8959 | V-Prec: 0.8710 | T-Rec: 0.8196 | V-Rec: 0.7863 | T-P@R0.9: 0.7650 | V-P@R0.9: 0.6577
Epoch 0196 | Time: 43.9s | T-Loss: 0.0591 | V-Loss: 0.0564 | T-Prec: 0.8978 | V-Prec: 0.8723 | T-Rec: 0.8197 | V-Rec: 0.7846 | T-P@R0.9: 0.7729 | V-P@R0.9: 0.6557
Epoch 0197 | Time: 47.5s | T-Loss: 0.0582 | V-Loss: 0.0564 | T-Prec: 0.9020 | V-Prec: 0.8770 | T-Rec: 0.8193 | V-Rec: 0.7784 | T-P@R0.9: 0.7776 | V-P@R0.9: 0.6470
Epoch 0198 | Time: 42.2s | T-Loss: 0.0589 | V-Loss: 0.0563 | T-Prec: 0.8998 | V-Prec: 0.8746 | T-Rec: 0.8218 | V-Rec: 0.7816 | T-P@R0.9: 0.7868 | V-P@R0.9: 0.6554
Epoch 0199 | Time: 45.1s | T-Loss: 0.0561 | V-Loss: 0.0570 | T-Prec: 0.9047 | V-Prec: 0.8749 | T-Rec: 0.8205 | V-Rec: 0.7770 | T-P@R0.9: 0.7936 | V-P@R0.9: 0.6491
Epoch 0200 | Time: 47.2s | T-Loss: 0.0601 | V-Loss: 0.0562 | T-Prec: 0.9054 | V-Prec: 0.8829 | T-Rec: 0.8130 | V-Rec: 0.7726 | T-P@R0.9: 0.7835 | V-P@R0.9: 0.6547
Epoch 0201 | Time: 46.1s | T-Loss: 0.0577 | V-Loss: 0.0565 | T-Prec: 0.9043 | V-Prec: 0.8718 | T-Rec: 0.8260 | V-Rec: 0.7849 | T-P@R0.9: 0.7963 | V-P@R0.9: 0.6522
Epoch 0202 | Time: 46.2s | T-Loss: 0.0587 | V-Loss: 0.0564 | T-Prec: 0.9053 | V-Prec: 0.8770 | T-Rec: 0.8190 | V-Rec: 0.7782 | T-P@R0.9: 0.7965 | V-P@R0.9: 0.6589
Epoch 0203 | Time: 46.2s | T-Loss: 0.0592 | V-Loss: 0.0565 | T-Prec: 0.8960 | V-Prec: 0.8655 | T-Rec: 0.8364 | V-Rec: 0.7924 | T-P@R0.9: 0.7982 | V-P@R0.9: 0.6556
Epoch 0204 | Time: 43.8s | T-Loss: 0.0565 | V-Loss: 0.0563 | T-Prec: 0.8938 | V-Prec: 0.8691 | T-Rec: 0.8262 | V-Rec: 0.7899 | T-P@R0.9: 0.7713 | V-P@R0.9: 0.6513
Epoch 0205 | Time: 44.9s | T-Loss: 0.0584 | V-Loss: 0.0563 | T-Prec: 0.9038 | V-Prec: 0.8732 | T-Rec: 0.8288 | V-Rec: 0.7827 | T-P@R0.9: 0.8063 | V-P@R0.9: 0.6608
Epoch 0206 | Time: 46.8s | T-Loss: 0.0599 | V-Loss: 0.0568 | T-Prec: 0.8974 | V-Prec: 0.8709 | T-Rec: 0.8178 | V-Rec: 0.7858 | T-P@R0.9: 0.7698 | V-P@R0.9: 0.6536
Epoch 0207 | Time: 44.5s | T-Loss: 0.0575 | V-Loss: 0.0565 | T-Prec: 0.8989 | V-Prec: 0.8702 | T-Rec: 0.8252 | V-Rec: 0.7858 | T-P@R0.9: 0.7880 | V-P@R0.9: 0.6592
Epoch 0208 | Time: 44.9s | T-Loss: 0.0558 | V-Loss: 0.0566 | T-Prec: 0.8999 | V-Prec: 0.8719 | T-Rec: 0.8312 | V-Rec: 0.7842 | T-P@R0.9: 0.7951 | V-P@R0.9: 0.6544
