2026/03/28 10:54:49.314,0,NVIDIA GeForce RTX 4090,78,62,9298,24564,48,163.84
2026/03/28 10:54:49.320,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.57
2026/03/28 10:54:50.372,0,NVIDIA GeForce RTX 4090,67,53,9298,24564,50,311.53
2026/03/28 10:54:50.382,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.70
2026/03/28 10:54:51.436,0,NVIDIA GeForce RTX 4090,77,61,9298,24564,49,314.67
2026/03/28 10:54:51.443,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,36.29
2026/03/28 10:54:52.495,0,NVIDIA GeForce RTX 4090,63,51,9298,24564,45,284.19
2026/03/28 10:54:52.500,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,36.09
2026/03/28 10:54:53.551,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,107.96
2026/03/28 10:54:53.556,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.33
2026/03/28 10:54:54.608,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,80.11
2026/03/28 10:54:54.613,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.67
2026/03/28 10:54:55.664,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,75.82
2026/03/28 10:54:55.668,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.59
2026/03/28 10:54:56.718,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.88
2026/03/28 10:54:56.722,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.83
2026/03/28 10:54:57.774,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.72
2026/03/28 10:54:57.778,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.81
2026/03/28 10:54:58.829,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.47
2026/03/28 10:54:58.833,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.73
2026/03/28 10:54:59.885,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.19
2026/03/28 10:54:59.889,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.73
2026/03/28 10:55:00.946,0,NVIDIA GeForce RTX 4090,15,11,9298,24564,49,86.21
2026/03/28 10:55:00.960,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.67
2026/03/28 10:55:02.011,0,NVIDIA GeForce RTX 4090,75,58,9298,24564,49,297.14
2026/03/28 10:55:02.016,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.09
2026/03/28 10:55:03.068,0,NVIDIA GeForce RTX 4090,76,61,9298,24564,49,303.10
