Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.9 | V_Loss | V_Prec | V_Rec | V_P@R0.9
0039 | 11:05:01 |  14.9s | 1.0e-04 | 0.0713 | 0.8753 | 0.7852 | 0.6986 | 0.0671 | 0.8325 | 0.7975 | 0.6311
0040 | 11:05:30 |  28.1s | 1.0e-04 | 0.0652 | 0.8790 | 0.7879 | 0.7051 | 0.0636 | 0.8556 | 0.7728 | 0.6254
0041 | 11:06:12 |  14.9s | 1.0e-04 | 0.0656 | 0.8805 | 0.7874 | 0.7056 | 0.0639 | 0.8667 | 0.7800 | 0.6541
0042 | 11:06:41 |  14.7s | 1.0e-04 | 0.0647 | 0.8812 | 0.7903 | 0.7077 | 0.0657 | 0.8728 | 0.7686 | 0.6404
0043 | 11:07:10 |  14.9s | 1.0e-04 | 0.0640 | 0.8826 | 0.7919 | 0.7135 | 0.0638 | 0.8455 | 0.7914 | 0.6346
0044 | 11:07:39 |  14.8s | 1.0e-04 | 0.0636 | 0.8816 | 0.7938 | 0.7183 | 0.0630 | 0.8675 | 0.7799 | 0.6646
0045 | 11:08:08 |  14.5s | 1.0e-04 | 0.0633 | 0.8841 | 0.7972 | 0.7235 | 0.0649 | 0.8424 | 0.8124 | 0.6751
0046 | 11:08:38 |  14.7s | 1.0e-04 | 0.0625 | 0.8850 | 0.7991 | 0.7272 | 0.0632 | 0.8917 | 0.7532 | 0.6610
0047 | 11:09:06 |  27.1s | 1.0e-04 | 0.0627 | 0.8851 | 0.7990 | 0.7293 | 0.0634 | 0.8562 | 0.7963 | 0.6669
0048 | 11:09:47 |  14.6s | 1.0e-04 | 0.0644 | 0.8863 | 0.8030 | 0.7422 | 0.0647 | 0.9009 | 0.7352 | 0.6589
0049 | 11:10:15 |  14.8s | 1.0e-04 | 0.0648 | 0.8852 | 0.8054 | 0.7485 | 0.0620 | 0.8708 | 0.7788 | 0.6648
0050 | 11:10:44 |  14.8s | 1.0e-04 | 0.0639 | 0.8873 | 0.8104 | 0.7573 | 0.0605 | 0.8791 | 0.7692 | 0.6623
0051 | 11:11:12 |  14.9s | 1.0e-04 | 0.0634 | 0.8879 | 0.8099 | 0.7564 | 0.0615 | 0.8456 | 0.8096 | 0.6624
0052 | 11:11:41 |  18.8s | 1.0e-04 | 0.0636 | 0.8875 | 0.8095 | 0.7553 | 0.0622 | 0.8567 | 0.8029 | 0.6775
0053 | 11:12:16 |  29.0s | 1.0e-04 | 0.0633 | 0.8882 | 0.8095 | 0.7593 | 0.0612 | 0.8619 | 0.7853 | 0.6560
0054 | 11:13:02 |  28.4s | 1.0e-04 | 0.0625 | 0.8879 | 0.8120 | 0.7598 | 0.0622 | 0.8727 | 0.7864 | 0.6856
0055 | 11:13:46 |  36.8s | 1.0e-04 | 0.0619 | 0.8897 | 0.8135 | 0.7643 | 0.0610 | 0.8894 | 0.7718 | 0.6860
0056 | 11:14:40 |  30.3s | 1.0e-04 | 0.0600 | 0.8893 | 0.8133 | 0.7643 | 0.0596 | 0.8839 | 0.7867 | 0.6968
0057 | 11:15:26 |  27.8s | 1.0e-04 | 0.0603 | 0.8904 | 0.8138 | 0.7638 | 0.0600 | 0.8504 | 0.8107 | 0.6776
0058 | 11:16:10 |  26.5s | 1.0e-04 | 0.0593 | 0.8885 | 0.8160 | 0.7713 | 0.0614 | 0.8780 | 0.7784 | 0.6854
0059 | 11:16:55 |  22.9s | 1.0e-04 | 0.0589 | 0.8924 | 0.8175 | 0.7720 | 0.0599 | 0.8753 | 0.7794 | 0.6730
0060 | 11:17:36 |  21.3s | 1.0e-04 | 0.0591 | 0.8911 | 0.8197 | 0.7796 | 0.0609 | 0.8494 | 0.8262 | 0.7033
0061 | 11:18:18 |  28.1s | 1.0e-04 | 0.0588 | 0.8917 | 0.8205 | 0.7769 | 0.0598 | 0.8946 | 0.7726 | 0.6985
0062 | 11:19:05 |  29.6s | 1.0e-04 | 0.0584 | 0.8925 | 0.8185 | 0.7735 | 0.0599 | 0.8969 | 0.7594 | 0.6867
0063 | 11:19:54 |  39.0s | 1.0e-04 | 0.0581 | 0.8905 | 0.8186 | 0.7720 | 0.0583 | 0.8649 | 0.7968 | 0.6738
0064 | 11:20:52 |  23.9s | 1.0e-04 | 0.0595 | 0.8883 | 0.8132 | 0.7584 | 0.0584 | 0.8757 | 0.7853 | 0.6916
0065 | 11:21:36 |  25.3s | 1.0e-04 | 0.0579 | 0.8905 | 0.8206 | 0.7760 | 0.0568 | 0.8568 | 0.8133 | 0.6949
0066 | 11:22:21 |  26.2s | 1.0e-04 | 0.0579 | 0.8906 | 0.8168 | 0.7705 | 0.0570 | 0.8849 | 0.7935 | 0.7192
0067 | 11:23:07 |  28.2s | 1.0e-04 | 0.0576 | 0.8920 | 0.8190 | 0.7747 | 0.0583 | 0.8829 | 0.7974 | 0.7245
0068 | 11:23:54 |  25.3s | 1.0e-04 | 0.0576 | 0.8916 | 0.8221 | 0.7802 | 0.0572 | 0.8643 | 0.8226 | 0.7269
0069 | 11:24:35 |  27.5s | 1.0e-04 | 0.0578 | 0.8904 | 0.8189 | 0.7755 | 0.0572 | 0.8737 | 0.8117 | 0.7292
0070 | 11:25:20 |  22.7s | 1.0e-04 | 0.0565 | 0.8922 | 0.8227 | 0.7826 | 0.0572 | 0.8842 | 0.7967 | 0.7205
0071 | 11:26:02 |  40.6s | 1.0e-04 | 0.0560 | 0.8915 | 0.8219 | 0.7766 | 0.0584 | 0.8851 | 0.8026 | 0.7389
0072 | 11:27:00 |  27.6s | 1.0e-04 | 0.0561 | 0.8906 | 0.8191 | 0.7687 | 0.0560 | 0.8824 | 0.7976 | 0.7184
0073 | 11:27:44 |  24.4s | 1.0e-04 | 0.0563 | 0.8914 | 0.8211 | 0.7772 | 0.0569 | 0.8685 | 0.8155 | 0.7191
0074 | 11:28:27 |  22.4s | 1.0e-04 | 0.0556 | 0.8927 | 0.8256 | 0.7871 | 0.0555 | 0.8758 | 0.8011 | 0.7003
0075 | 11:29:07 |  20.9s | 1.0e-04 | 0.0549 | 0.8930 | 0.8242 | 0.7822 | 0.0558 | 0.8544 | 0.8321 | 0.7281
0076 | 11:29:48 |  24.6s | 1.0e-04 | 0.0550 | 0.8925 | 0.8256 | 0.7845 | 0.0566 | 0.8752 | 0.8174 | 0.7430
0077 | 11:30:33 |  23.7s | 1.0e-04 | 0.0547 | 0.8928 | 0.8241 | 0.7860 | 0.0574 | 0.8626 | 0.8261 | 0.7332
0078 | 11:31:13 |  30.2s | 1.0e-04 | 0.0547 | 0.8927 | 0.8264 | 0.7885 | 0.0552 | 0.8696 | 0.8254 | 0.7457
0079 | 11:32:01 |  40.0s | 1.0e-04 | 0.0554 | 0.8913 | 0.8238 | 0.7805 | 0.0565 | 0.8813 | 0.7977 | 0.7254
0080 | 11:33:02 |  32.3s | 1.0e-04 | 0.0547 | 0.8925 | 0.8218 | 0.7745 | 0.0542 | 0.8913 | 0.7991 | 0.7325
0081 | 11:33:54 |  31.9s | 1.0e-04 | 0.0550 | 0.8925 | 0.8238 | 0.7811 | 0.0568 | 0.8855 | 0.8092 | 0.7439
0082 | 11:34:46 |  31.2s | 1.0e-04 | 0.0545 | 0.8936 | 0.8234 | 0.7801 | 0.0564 | 0.8584 | 0.8447 | 0.7524
