MPNN edge (dt,dr,s2) * learnable 3x32 + concat in msg, k=4 | cuda:0 | batch=48
0001 | 13:02:09 |  25.0s | 1.0e-04 | 0.1152 | 0.8062 | 0.5789 | 0.2336 | 0.0767 | 0.8030 | 0.7165 | 0.3548
0002 | 13:02:43 |  12.1s | 1.0e-04 | 0.0766 | 0.8517 | 0.7262 | 0.4047 | 0.0714 | 0.8462 | 0.7570 | 0.4425
0003 | 13:03:05 |  12.7s | 1.0e-04 | 0.0691 | 0.8646 | 0.7638 | 0.4703 | 0.0657 | 0.8574 | 0.7593 | 0.4448
0004 | 13:03:27 |  12.3s | 1.0e-04 | 0.0643 | 0.8738 | 0.7876 | 0.5055 | 0.0638 | 0.8452 | 0.8089 | 0.5025
0005 | 13:03:49 |  12.1s | 1.0e-04 | 0.0610 | 0.8774 | 0.7997 | 0.5384 | 0.0609 | 0.8822 | 0.7818 | 0.4823
0006 | 13:04:11 |  12.3s | 1.0e-04 | 0.0584 | 0.8854 | 0.8140 | 0.5664 | 0.0556 | 0.9042 | 0.7890 | 0.5424
0007 | 13:04:32 |  12.3s | 1.0e-04 | 0.0547 | 0.8921 | 0.8287 | 0.6124 | 0.0524 | 0.8657 | 0.8397 | 0.5745
0008 | 13:04:54 |  12.2s | 1.0e-04 | 0.0534 | 0.8947 | 0.8334 | 0.6218 | 0.0523 | 0.9127 | 0.8093 | 0.6303
0009 | 13:05:16 |  12.2s | 1.0e-04 | 0.0509 | 0.8972 | 0.8357 | 0.6358 | 0.0476 | 0.8831 | 0.8457 | 0.6476
0010 | 13:05:37 |  12.3s | 1.0e-04 | 0.0501 | 0.8979 | 0.8426 | 0.6624 | 0.0462 | 0.9020 | 0.8485 | 0.6940
0011 | 13:05:59 |  12.3s | 1.0e-04 | 0.0471 | 0.9026 | 0.8499 | 0.6937 | 0.0478 | 0.9196 | 0.8178 | 0.6580
0012 | 13:06:21 |  12.2s | 1.0e-04 | 0.0462 | 0.9051 | 0.8521 | 0.7111 | 0.0463 | 0.8623 | 0.8748 | 0.6900
0013 | 13:06:43 |  12.3s | 1.0e-04 | 0.0451 | 0.9052 | 0.8558 | 0.7223 | 0.0426 | 0.9196 | 0.8395 | 0.7403
0014 | 13:07:04 |  12.5s | 1.0e-04 | 0.0433 | 0.9093 | 0.8632 | 0.7433 | 0.0405 | 0.8952 | 0.8672 | 0.7337
0015 | 13:07:26 |  12.6s | 1.0e-04 | 0.0422 | 0.9084 | 0.8667 | 0.7608 | 0.0406 | 0.8776 | 0.8969 | 0.7708
0016 | 13:07:48 |  12.3s | 1.0e-04 | 0.0407 | 0.9124 | 0.8672 | 0.7544 | 0.0390 | 0.9244 | 0.8480 | 0.7655
0017 | 13:08:10 |  12.4s | 1.0e-04 | 0.0403 | 0.9113 | 0.8687 | 0.7720 | 0.0386 | 0.9126 | 0.8646 | 0.7633
0018 | 13:08:32 |  12.2s | 1.0e-04 | 0.0400 | 0.9122 | 0.8724 | 0.7832 | 0.0365 | 0.9118 | 0.8749 | 0.7922
0019 | 13:08:54 |  12.1s | 1.0e-04 | 0.0394 | 0.9129 | 0.8780 | 0.7945 | 0.0388 | 0.8840 | 0.9053 | 0.8008
0020 | 13:09:15 |  12.1s | 1.0e-04 | 0.0381 | 0.9129 | 0.8802 | 0.8010 | 0.0388 | 0.9205 | 0.8490 | 0.7295
0021 | 13:09:37 |  21.8s | 1.0e-04 | 0.0381 | 0.9146 | 0.8822 | 0.8021 | 0.0371 | 0.9198 | 0.8647 | 0.7921
