Timestamp, GPU_ID, Temp, Power, Usage, Mem_Used
2026/03/18 22:43:43.740, 0, 33, 66.66, 0, 9566
2026/03/18 22:43:43.746, 1, 37, 53.20, 0, 12064
2026/03/18 22:43:55.935, 0, 33, 70.92, 0, 9566
2026/03/18 22:43:55.941, 1, 37, 63.38, 0, 12064
2026/03/18 22:44:13.800, 0, 34, 106.41, 0, 9566
2026/03/18 22:44:13.806, 1, 38, 115.27, 0, 12064
2026/03/18 22:44:25.990, 0, 34, 224.23, 0, 9566
2026/03/18 22:44:25.997, 1, 43, 263.92, 87, 12064
2026/03/18 22:44:43.857, 0, 33, 71.44, 0, 9566
2026/03/18 22:44:43.863, 1, 37, 101.34, 0, 12064
2026/03/18 22:44:56.099, 0, 40, 200.61, 79, 9566
2026/03/18 22:44:56.110, 1, 37, 63.25, 0, 12064
2026/03/18 22:45:13.915, 0, 34, 76.87, 0, 9566
2026/03/18 22:45:13.921, 1, 47, 109.17, 90, 12064
2026/03/18 22:45:26.161, 0, 33, 64.34, 0, 9566
2026/03/18 22:45:26.167, 1, 36, 53.02, 0, 12064
2026/03/18 22:45:43.974, 0, 34, 124.76, 0, 9566
2026/03/18 22:45:43.980, 1, 46, 83.89, 33, 12064
2026/03/18 22:45:56.218, 0, 42, 328.18, 80, 9566
2026/03/18 22:45:56.230, 1, 38, 99.01, 0, 12064
2026/03/18 22:46:14.062, 0, 41, 199.89, 78, 9566
2026/03/18 22:46:14.069, 1, 49, 111.33, 92, 12064
2026/03/18 22:46:26.283, 0, 40, 289.92, 77, 9566
2026/03/18 22:46:26.291, 1, 53, 143.42, 86, 12064
2026/03/18 22:46:44.155, 0, 34, 101.22, 0, 9566
2026/03/18 22:46:44.160, 1, 52, 273.09, 85, 12064
2026/03/18 22:46:56.387, 0, 34, 118.94, 0, 9566
2026/03/18 22:46:56.392, 1, 37, 89.15, 0, 12064
2026/03/18 22:47:14.214, 0, 33, 75.38, 0, 9566
2026/03/18 22:47:14.219, 1, 38, 92.04, 0, 12064
2026/03/18 22:47:26.445, 0, 33, 77.11, 0, 9566
2026/03/18 22:47:26.451, 1, 38, 105.32, 0, 12064
2026/03/18 22:47:44.270, 0, 38, 154.85, 62, 9566
2026/03/18 22:47:44.280, 1, 38, 113.11, 0, 12064
2026/03/18 22:47:56.504, 0, 36, 329.14, 76, 9566
2026/03/18 22:47:56.514, 1, 47, 100.07, 67, 12064
2026/03/18 22:48:14.330, 0, 36, 308.45, 40, 9566
2026/03/18 22:48:14.376, 1, 39, 169.99, 0, 12064
2026/03/18 22:48:26.603, 0, 41, 214.48, 81, 9566
2026/03/18 22:48:26.614, 1, 50, 149.08, 88, 12064
2026/03/18 22:48:44.425, 0, 33, 66.31, 0, 9566
2026/03/18 22:48:44.431, 1, 36, 58.64, 0, 12064
2026/03/18 22:48:56.669, 0, 34, 172.67, 0, 9566
2026/03/18 22:48:56.676, 1, 51, 264.90, 87, 12064
2026/03/18 22:49:14.480, 0, 33, 77.75, 0, 9566
2026/03/18 22:49:14.485, 1, 48, 108.57, 67, 12064
2026/03/18 22:49:26.785, 0, 34, 107.76, 0, 9566
2026/03/18 22:49:26.790, 1, 37, 59.08, 0, 12064
2026/03/18 22:49:44.544, 0, 33, 76.20, 0, 9566
2026/03/18 22:49:44.549, 1, 51, 168.82, 85, 12064
2026/03/18 22:49:56.840, 0, 39, 151.47, 56, 9566
2026/03/18 22:49:56.848, 1, 51, 264.65, 89, 12064
2026/03/18 22:50:14.677, 0, 33, 77.57, 0, 9566
2026/03/18 22:50:14.689, 1, 38, 86.38, 0, 12064
2026/03/18 22:50:26.902, 0, 34, 119.53, 0, 9566
2026/03/18 22:50:26.908, 1, 48, 97.82, 20, 12064
2026/03/18 22:50:44.745, 0, 35, 156.28, 0, 9566
2026/03/18 22:50:44.751, 1, 38, 87.99, 0, 12064
2026/03/18 22:50:56.959, 0, 34, 117.09, 0, 9566
2026/03/18 22:50:56.965, 1, 42, 259.24, 87, 12064
2026/03/18 22:51:14.806, 0, 33, 76.28, 0, 9566
2026/03/18 22:51:14.812, 1, 38, 93.08, 0, 12064
2026/03/18 22:51:27.014, 0, 33, 76.80, 0, 9566
2026/03/18 22:51:27.020, 1, 45, 83.95, 49, 12064
2026/03/18 22:51:44.862, 0, 34, 72.74, 0, 9566
2026/03/18 22:51:44.869, 1, 40, 53.44, 0, 12064
2026/03/18 22:51:57.100, 0, 34, 108.70, 0, 9566
2026/03/18 22:51:57.106, 1, 48, 155.77, 86, 12064
2026/03/18 22:52:14.925, 0, 34, 76.71, 0, 9566
2026/03/18 22:52:14.930, 1, 39, 170.19, 0, 12064
2026/03/18 22:52:27.156, 0, 33, 72.54, 0, 9566
2026/03/18 22:52:27.161, 1, 38, 90.46, 0, 12064
2026/03/18 22:52:44.983, 0, 34, 107.40, 0, 9566
2026/03/18 22:52:44.988, 1, 51, 275.33, 86, 12064
2026/03/18 22:52:57.210, 0, 39, 120.39, 58, 9566
2026/03/18 22:52:57.219, 1, 39, 163.82, 0, 12064
2026/03/18 22:53:15.043, 0, 34, 111.53, 0, 9566
2026/03/18 22:53:15.049, 1, 40, 225.78, 0, 12064
2026/03/18 22:53:27.275, 0, 34, 112.83, 0, 9566
2026/03/18 22:53:27.281, 1, 38, 99.90, 0, 12064
2026/03/18 22:53:45.100, 0, 34, 176.61, 0, 9566
2026/03/18 22:53:45.108, 1, 44, 106.17, 67, 12064
2026/03/18 22:53:57.333, 0, 40, 194.96, 82, 9566
2026/03/18 22:53:57.347, 1, 37, 58.50, 0, 12064
2026/03/18 22:54:15.161, 0, 39, 83.69, 13, 9566
2026/03/18 22:54:15.170, 1, 50, 272.88, 87, 12064
2026/03/18 22:54:27.398, 0, 33, 66.76, 0, 9566
2026/03/18 22:54:27.405, 1, 36, 53.02, 0, 12064
2026/03/18 22:54:45.222, 0, 33, 69.82, 0, 9566
2026/03/18 22:54:45.228, 1, 37, 64.29, 0, 12064
2026/03/18 22:54:57.455, 0, 42, 212.79, 77, 9566
2026/03/18 22:54:57.468, 1, 38, 124.23, 0, 12064
2026/03/18 22:55:15.278, 0, 34, 162.57, 0, 9566
2026/03/18 22:55:15.282, 1, 39, 132.84, 0, 12064
2026/03/18 22:55:27.518, 0, 34, 184.33, 0, 9566
2026/03/18 22:55:27.523, 1, 40, 204.18, 0, 12064
2026/03/18 22:55:45.335, 0, 34, 113.46, 0, 9566
2026/03/18 22:55:45.339, 1, 38, 103.95, 0, 12064
2026/03/18 22:55:57.573, 0, 42, 162.56, 79, 9566
2026/03/18 22:55:57.592, 1, 39, 113.52, 0, 12064
2026/03/18 22:56:15.390, 0, 35, 178.64, 0, 9566
2026/03/18 22:56:15.396, 1, 51, 272.15, 92, 12064
2026/03/18 22:56:27.643, 0, 34, 120.18, 0, 9566
2026/03/18 22:56:27.648, 1, 51, 272.82, 86, 12064
2026/03/18 22:56:45.455, 0, 41, 334.44, 78, 9566
2026/03/18 22:56:45.464, 1, 51, 262.38, 89, 12064
2026/03/18 22:56:57.703, 0, 42, 142.38, 81, 9566
2026/03/18 22:56:57.714, 1, 37, 54.02, 0, 12064
2026/03/18 22:57:15.520, 0, 39, 188.80, 62, 9566
2026/03/18 22:57:15.529, 1, 38, 101.28, 0, 12064
2026/03/18 22:57:27.768, 0, 34, 107.05, 0, 9566
2026/03/18 22:57:27.774, 1, 37, 62.49, 0, 12064
2026/03/18 22:57:45.583, 0, 34, 76.08, 0, 9566
2026/03/18 22:57:45.589, 1, 37, 64.15, 0, 12064
2026/03/18 22:57:57.825, 0, 34, 125.92, 0, 9566
2026/03/18 22:57:57.832, 1, 38, 100.99, 0, 12064
2026/03/18 22:58:15.642, 0, 33, 77.02, 0, 9566
2026/03/18 22:58:15.647, 1, 38, 85.59, 0, 12064
2026/03/18 22:58:27.882, 0, 38, 179.86, 55, 9566
2026/03/18 22:58:27.887, 1, 39, 120.78, 0, 12064
2026/03/18 22:58:45.699, 0, 40, 157.92, 88, 9566
2026/03/18 22:58:45.739, 1, 51, 273.85, 88, 12064
2026/03/18 22:58:57.940, 0, 34, 66.79, 0, 9566
2026/03/18 22:58:57.945, 1, 37, 57.71, 0, 12064
2026/03/18 22:59:15.790, 0, 33, 71.38, 0, 9566
2026/03/18 22:59:15.796, 1, 37, 63.26, 0, 12064
2026/03/18 22:59:27.995, 0, 34, 143.75, 0, 9566
2026/03/18 22:59:28.003, 1, 39, 184.09, 20, 12064
2026/03/18 22:59:45.849, 0, 34, 113.66, 0, 9566
2026/03/18 22:59:45.855, 1, 40, 202.96, 0, 12064
2026/03/18 22:59:58.058, 0, 34, 125.04, 0, 9566
2026/03/18 22:59:58.064, 1, 39, 115.12, 0, 12064
2026/03/18 23:00:15.910, 0, 35, 269.65, 0, 9566
2026/03/18 23:00:15.916, 1, 51, 268.91, 90, 12064
2026/03/18 23:00:28.117, 0, 34, 200.24, 0, 9566
2026/03/18 23:00:28.126, 1, 50, 272.93, 87, 12064
2026/03/18 23:00:45.967, 0, 40, 322.86, 76, 9566
2026/03/18 23:00:45.979, 1, 37, 65.26, 0, 12064
2026/03/18 23:00:58.180, 0, 34, 130.21, 0, 9566
2026/03/18 23:00:58.187, 1, 52, 172.50, 89, 12064
2026/03/18 23:01:16.028, 0, 40, 133.95, 75, 9566
2026/03/18 23:01:16.035, 1, 50, 148.43, 89, 12064
2026/03/18 23:01:28.239, 0, 33, 65.82, 0, 9566
2026/03/18 23:01:28.244, 1, 37, 52.96, 0, 12064
2026/03/18 23:01:46.107, 0, 34, 105.18, 0, 9566
2026/03/18 23:01:46.112, 1, 46, 89.00, 0, 12064
2026/03/18 23:01:58.297, 0, 34, 108.48, 0, 9566
2026/03/18 23:01:58.302, 1, 39, 169.49, 0, 12064
2026/03/18 23:02:16.169, 0, 33, 77.23, 0, 9566
2026/03/18 23:02:16.174, 1, 38, 86.26, 0, 12064
2026/03/18 23:02:28.354, 0, 34, 235.83, 0, 9566
2026/03/18 23:02:28.359, 1, 52, 271.39, 87, 12064
2026/03/18 23:02:46.226, 0, 41, 319.91, 82, 9566
2026/03/18 23:02:46.234, 1, 50, 157.41, 85, 12064
2026/03/18 23:02:58.415, 0, 37, 137.85, 54, 9566
2026/03/18 23:02:58.424, 1, 38, 96.93, 0, 12064
2026/03/18 23:03:16.292, 0, 34, 228.87, 0, 9566
2026/03/18 23:03:16.297, 1, 37, 59.30, 0, 12064
2026/03/18 23:03:28.477, 0, 33, 70.88, 0, 9566
2026/03/18 23:03:28.483, 1, 37, 57.91, 0, 12064
2026/03/18 23:03:46.349, 0, 34, 120.44, 0, 9566
2026/03/18 23:03:46.355, 1, 39, 195.99, 0, 12064
2026/03/18 23:03:58.532, 0, 36, 254.93, 63, 9566
2026/03/18 23:03:58.542, 1, 39, 191.43, 0, 12064
2026/03/18 23:04:16.413, 0, 33, 77.94, 0, 9566
2026/03/18 23:04:16.419, 1, 36, 53.74, 0, 12064
2026/03/18 23:04:28.595, 0, 33, 72.24, 0, 9566
2026/03/18 23:04:28.600, 1, 37, 57.67, 0, 12064
2026/03/18 23:04:46.475, 0, 34, 104.30, 0, 9566
2026/03/18 23:04:46.480, 1, 39, 175.84, 0, 12064
2026/03/18 23:04:58.654, 0, 34, 239.16, 0, 9566
2026/03/18 23:04:58.662, 1, 51, 269.72, 86, 12064
2026/03/18 23:05:16.534, 0, 36, 336.67, 79, 9566
2026/03/18 23:05:16.541, 1, 50, 215.93, 67, 12064
2026/03/18 23:05:28.718, 0, 33, 72.02, 0, 9566
2026/03/18 23:05:28.723, 1, 51, 141.31, 87, 12064
2026/03/18 23:05:46.629, 0, 33, 66.46, 0, 9566
2026/03/18 23:05:46.635, 1, 36, 57.33, 0, 12064
2026/03/18 23:05:58.778, 0, 33, 70.83, 0, 9566
2026/03/18 23:05:58.784, 1, 37, 62.74, 0, 12064
2026/03/18 23:06:16.690, 0, 33, 96.84, 0, 9566
2026/03/18 23:06:16.696, 1, 39, 115.06, 0, 12064
2026/03/18 23:06:28.836, 0, 41, 326.94, 78, 9566
2026/03/18 23:06:28.845, 1, 38, 91.72, 0, 12064
2026/03/18 23:06:46.753, 0, 34, 226.87, 0, 9566
2026/03/18 23:06:46.759, 1, 47, 271.51, 89, 12064
2026/03/18 23:06:58.895, 0, 42, 217.90, 78, 9566
2026/03/18 23:06:58.910, 1, 52, 267.93, 86, 12064
2026/03/18 23:07:16.810, 0, 34, 100.49, 0, 9566
2026/03/18 23:07:16.816, 1, 49, 267.03, 84, 12064
2026/03/18 23:07:28.972, 0, 40, 321.41, 79, 9566
2026/03/18 23:07:28.979, 1, 51, 266.19, 85, 12064
2026/03/18 23:07:46.874, 0, 40, 235.79, 83, 9566
2026/03/18 23:07:46.881, 1, 37, 82.48, 0, 12064
2026/03/18 23:07:59.034, 0, 34, 105.69, 0, 9566
2026/03/18 23:07:59.039, 1, 37, 98.56, 0, 12064
2026/03/18 23:08:16.933, 0, 34, 122.40, 0, 9566
2026/03/18 23:08:16.938, 1, 51, 267.39, 86, 12064
2026/03/18 23:08:29.091, 0, 41, 232.42, 78, 9566
2026/03/18 23:08:29.101, 1, 37, 63.45, 0, 12064
2026/03/18 23:08:46.998, 0, 34, 111.78, 0, 9566
2026/03/18 23:08:47.004, 1, 38, 97.36, 0, 12064
2026/03/18 23:08:59.152, 0, 40, 97.66, 79, 9566
2026/03/18 23:08:59.161, 1, 48, 150.47, 66, 12064
2026/03/18 23:09:17.059, 0, 34, 207.83, 0, 9566
2026/03/18 23:09:17.064, 1, 46, 77.57, 62, 12064
2026/03/18 23:09:29.213, 0, 40, 168.67, 77, 9566
2026/03/18 23:09:29.222, 1, 40, 195.07, 0, 12064
2026/03/18 23:09:47.120, 0, 35, 137.47, 0, 9566
2026/03/18 23:09:47.130, 1, 38, 96.04, 0, 12064
2026/03/18 23:09:59.272, 0, 41, 191.37, 79, 9566
2026/03/18 23:09:59.283, 1, 49, 156.81, 67, 12064
2026/03/18 23:10:17.181, 0, 35, 109.26, 0, 9566
2026/03/18 23:10:17.187, 1, 51, 269.47, 85, 12064
2026/03/18 23:10:29.338, 0, 35, 226.83, 0, 9566
2026/03/18 23:10:29.343, 1, 52, 274.73, 90, 12064
2026/03/18 23:10:47.243, 0, 41, 234.80, 80, 9566
2026/03/18 23:10:47.253, 1, 50, 111.34, 89, 12064
2026/03/18 23:10:59.400, 0, 34, 78.18, 0, 9566
2026/03/18 23:10:59.405, 1, 38, 95.45, 0, 12064
2026/03/18 23:11:17.310, 0, 39, 85.60, 57, 9566
2026/03/18 23:11:17.318, 1, 37, 57.80, 0, 12064
2026/03/18 23:11:29.458, 0, 34, 117.63, 0, 9566
2026/03/18 23:11:29.463, 1, 49, 267.88, 87, 12064
2026/03/18 23:11:47.372, 0, 34, 76.68, 0, 9566
2026/03/18 23:11:47.378, 1, 38, 92.36, 0, 12064
2026/03/18 23:11:59.514, 0, 33, 71.00, 0, 9566
2026/03/18 23:11:59.520, 1, 38, 90.40, 0, 12064
2026/03/18 23:12:17.430, 0, 34, 117.18, 0, 9566
2026/03/18 23:12:17.436, 1, 39, 121.60, 0, 12064
2026/03/18 23:12:29.570, 0, 35, 219.25, 20, 9566
2026/03/18 23:12:29.579, 1, 42, 254.91, 83, 12064
2026/03/18 23:12:47.489, 0, 31, 30.70, 0, 2
2026/03/18 23:12:47.503, 1, 41, 219.23, 1, 12064
2026/03/18 23:12:59.632, 0, 30, 25.97, 0, 2
2026/03/18 23:12:59.639, 1, 49, 96.71, 71, 12064
2026/03/18 23:13:17.554, 0, 31, 27.33, 0, 2
2026/03/18 23:13:17.561, 1, 39, 121.87, 16, 12064
2026/03/18 23:13:29.746, 0, 31, 30.05, 0, 2
2026/03/18 23:13:29.753, 1, 39, 150.06, 0, 12064
2026/03/18 23:13:47.610, 0, 31, 25.85, 0, 2
2026/03/18 23:13:47.617, 1, 38, 62.59, 0, 12064
2026/03/18 23:13:59.803, 0, 32, 28.71, 0, 2
2026/03/18 23:13:59.810, 1, 40, 191.10, 0, 12064
2026/03/18 23:14:17.671, 0, 32, 31.41, 0, 2
2026/03/18 23:14:17.678, 1, 42, 229.97, 18, 12064
2026/03/18 23:14:29.866, 0, 32, 26.01, 0, 2
2026/03/18 23:14:29.873, 1, 49, 120.20, 87, 12064
2026/03/18 23:14:47.731, 0, 33, 27.52, 0, 2
2026/03/18 23:14:47.738, 1, 55, 181.24, 89, 12064
2026/03/18 23:14:59.925, 0, 33, 27.36, 0, 2
2026/03/18 23:14:59.933, 1, 39, 85.53, 0, 12064
2026/03/18 23:15:17.795, 0, 33, 28.88, 0, 2
2026/03/18 23:15:17.803, 1, 39, 96.64, 0, 12064
2026/03/18 23:15:29.982, 0, 34, 27.51, 0, 2
2026/03/18 23:15:29.990, 1, 52, 159.28, 89, 12064
2026/03/18 23:15:47.854, 0, 34, 25.67, 0, 2
2026/03/18 23:15:47.862, 1, 50, 88.92, 43, 12064
2026/03/18 23:16:00.043, 0, 34, 26.00, 0, 2
2026/03/18 23:16:00.050, 1, 37, 70.28, 0, 12064
2026/03/18 23:16:17.915, 0, 34, 26.96, 0, 2
2026/03/18 23:16:17.922, 1, 38, 63.61, 0, 12064
2026/03/18 23:16:30.100, 0, 34, 30.21, 0, 2
2026/03/18 23:16:30.107, 1, 46, 276.89, 88, 12064
2026/03/18 23:16:47.973, 0, 35, 27.12, 0, 2
2026/03/18 23:16:47.981, 1, 38, 110.66, 0, 12064
2026/03/18 23:17:00.156, 0, 35, 25.90, 0, 2
2026/03/18 23:17:00.162, 1, 48, 62.61, 27, 12064
2026/03/18 23:17:18.032, 0, 35, 27.99, 0, 2
2026/03/18 23:17:18.037, 1, 38, 92.55, 0, 12064
2026/03/18 23:17:30.243, 0, 35, 31.48, 0, 2
2026/03/18 23:17:30.248, 1, 39, 98.62, 0, 12064
2026/03/18 23:17:48.089, 0, 36, 27.20, 0, 2
2026/03/18 23:17:48.094, 1, 39, 156.50, 0, 12064
2026/03/18 23:18:00.297, 0, 36, 30.31, 0, 2
2026/03/18 23:18:00.302, 1, 39, 89.37, 0, 12064
2026/03/18 23:18:18.145, 0, 36, 26.11, 0, 2
2026/03/18 23:18:18.151, 1, 43, 58.00, 0, 12064
2026/03/18 23:18:30.356, 0, 36, 31.69, 0, 2
2026/03/18 23:18:30.361, 1, 40, 106.13, 0, 12064
2026/03/18 23:18:48.206, 0, 36, 28.99, 0, 2
2026/03/18 23:18:48.211, 1, 38, 74.06, 0, 12064
2026/03/18 23:19:00.459, 0, 36, 31.64, 0, 2
2026/03/18 23:19:00.465, 1, 42, 255.60, 80, 12064
2026/03/18 23:19:18.261, 0, 37, 26.90, 0, 2
2026/03/18 23:19:18.266, 1, 51, 273.38, 92, 12064
2026/03/18 23:19:30.514, 0, 37, 27.68, 0, 2
2026/03/18 23:19:30.520, 1, 47, 173.63, 68, 12064
2026/03/18 23:19:48.319, 0, 37, 30.38, 0, 2
2026/03/18 23:19:48.325, 1, 38, 88.88, 0, 12064
2026/03/18 23:20:00.575, 0, 37, 30.52, 0, 2
2026/03/18 23:20:00.580, 1, 52, 278.57, 91, 12064
2026/03/18 23:20:18.375, 0, 37, 29.11, 0, 2
2026/03/18 23:20:18.380, 1, 44, 262.02, 89, 12064
2026/03/18 23:20:30.642, 0, 37, 28.73, 0, 2
2026/03/18 23:20:30.648, 1, 39, 145.38, 0, 12064
2026/03/18 23:20:48.432, 0, 38, 29.57, 0, 2
2026/03/18 23:20:48.438, 1, 52, 269.72, 88, 12064
2026/03/18 23:21:00.701, 0, 38, 26.08, 0, 2
2026/03/18 23:21:00.707, 1, 38, 63.29, 0, 12064
2026/03/18 23:21:18.492, 0, 38, 26.78, 0, 2
2026/03/18 23:21:18.498, 1, 38, 96.26, 0, 12064
2026/03/18 23:21:30.762, 0, 38, 29.36, 0, 2
2026/03/18 23:21:30.768, 1, 39, 182.26, 0, 12064
2026/03/18 23:21:48.549, 0, 38, 28.51, 0, 2
2026/03/18 23:21:48.555, 1, 50, 274.54, 90, 12064
2026/03/18 23:22:00.821, 0, 38, 27.47, 0, 2
2026/03/18 23:22:00.826, 1, 38, 92.16, 0, 12064
2026/03/18 23:22:18.610, 0, 39, 29.07, 0, 2
2026/03/18 23:22:18.616, 1, 38, 89.29, 0, 12064
2026/03/18 23:22:30.878, 0, 39, 28.83, 0, 2
2026/03/18 23:22:30.884, 1, 53, 278.76, 91, 12064
2026/03/18 23:22:48.666, 0, 39, 25.72, 0, 2
2026/03/18 23:22:48.672, 1, 47, 77.36, 85, 12064
2026/03/18 23:23:00.937, 0, 39, 31.42, 0, 2
2026/03/18 23:23:00.944, 1, 39, 141.29, 0, 12064
2026/03/18 23:23:18.726, 0, 39, 26.51, 0, 2
2026/03/18 23:23:18.732, 1, 44, 111.31, 63, 12064
2026/03/18 23:23:31.000, 0, 39, 25.72, 0, 2
2026/03/18 23:23:31.006, 1, 50, 161.30, 92, 12064
2026/03/18 23:23:48.782, 0, 39, 26.07, 0, 2
2026/03/18 23:23:48.788, 1, 37, 62.99, 0, 12064
2026/03/18 23:24:01.093, 0, 39, 31.06, 0, 2
2026/03/18 23:24:01.099, 1, 40, 166.54, 0, 12064
2026/03/18 23:24:18.842, 0, 39, 27.24, 0, 2
2026/03/18 23:24:18.848, 1, 44, 92.81, 41, 12064
2026/03/18 23:24:31.170, 0, 40, 28.76, 0, 2
2026/03/18 23:24:31.177, 1, 52, 273.85, 88, 12064
2026/03/18 23:24:48.950, 0, 40, 25.93, 0, 2
2026/03/18 23:24:48.957, 1, 50, 143.66, 87, 12064
2026/03/18 23:25:01.232, 0, 40, 30.75, 0, 2
2026/03/18 23:25:01.238, 1, 38, 100.26, 0, 12064
2026/03/18 23:25:19.009, 0, 40, 29.46, 0, 2
2026/03/18 23:25:19.016, 1, 38, 103.03, 0, 12064
2026/03/18 23:25:31.291, 0, 40, 31.48, 0, 2
2026/03/18 23:25:31.297, 1, 39, 85.83, 0, 12064
2026/03/18 23:25:49.069, 0, 40, 31.12, 0, 2
2026/03/18 23:25:49.076, 1, 40, 185.23, 0, 12064
2026/03/18 23:26:01.349, 0, 40, 26.04, 0, 2
2026/03/18 23:26:01.356, 1, 42, 54.14, 2, 12064
2026/03/18 23:26:19.130, 0, 40, 26.97, 0, 2
2026/03/18 23:26:19.137, 1, 51, 181.57, 88, 12064
2026/03/18 23:26:31.409, 0, 40, 27.80, 0, 2
2026/03/18 23:26:31.416, 1, 38, 86.21, 0, 12064
2026/03/18 23:26:49.236, 0, 40, 30.09, 0, 2
2026/03/18 23:26:49.243, 1, 40, 190.62, 0, 12064
2026/03/18 23:27:01.467, 0, 40, 27.27, 0, 2
2026/03/18 23:27:01.474, 1, 46, 141.05, 63, 12064
2026/03/18 23:27:19.296, 0, 41, 30.40, 0, 2
2026/03/18 23:27:19.303, 1, 40, 184.29, 0, 12064
2026/03/18 23:27:31.525, 0, 41, 27.88, 0, 2
2026/03/18 23:27:31.532, 1, 51, 158.02, 88, 12064
2026/03/18 23:27:49.358, 0, 41, 25.99, 0, 2
2026/03/18 23:27:49.365, 1, 37, 62.62, 0, 12064
2026/03/18 23:28:01.586, 0, 41, 27.48, 0, 2
2026/03/18 23:28:01.593, 1, 39, 152.44, 0, 12064
2026/03/18 23:28:19.417, 0, 41, 26.98, 0, 2
2026/03/18 23:28:19.424, 1, 38, 99.95, 0, 12064
2026/03/18 23:28:31.646, 0, 41, 31.23, 0, 2
2026/03/18 23:28:31.654, 1, 41, 232.58, 32, 12064
2026/03/18 23:28:49.474, 0, 41, 27.61, 0, 2
2026/03/18 23:28:49.481, 1, 39, 173.44, 0, 12064
2026/03/18 23:29:01.706, 0, 41, 25.96, 0, 2
2026/03/18 23:29:01.713, 1, 44, 61.75, 20, 12064
2026/03/18 23:29:19.530, 0, 41, 28.79, 0, 2
2026/03/18 23:29:19.538, 1, 38, 87.23, 0, 12064
2026/03/18 23:29:31.766, 0, 41, 28.86, 0, 2
2026/03/18 23:29:31.773, 1, 52, 278.02, 93, 12064
2026/03/18 23:29:49.586, 0, 41, 27.74, 0, 2
2026/03/18 23:29:49.593, 1, 38, 85.08, 0, 12064
2026/03/18 23:30:01.826, 0, 41, 27.39, 0, 2
2026/03/18 23:30:01.833, 1, 37, 62.90, 0, 12064
2026/03/18 23:30:19.645, 0, 41, 30.79, 0, 2
2026/03/18 23:30:19.653, 1, 39, 130.41, 0, 12064
2026/03/18 23:30:31.884, 0, 41, 25.90, 0, 2
2026/03/18 23:30:31.891, 1, 51, 127.97, 86, 12064
2026/03/18 23:30:49.713, 0, 42, 26.84, 0, 2
2026/03/18 23:30:49.720, 1, 46, 86.66, 67, 12064
2026/03/18 23:31:01.945, 0, 42, 30.68, 0, 2
2026/03/18 23:31:01.952, 1, 38, 98.85, 0, 12064
2026/03/18 23:31:19.776, 0, 42, 31.55, 0, 2
2026/03/18 23:31:19.784, 1, 40, 192.97, 0, 12064
2026/03/18 23:31:32.003, 0, 42, 26.23, 0, 2
2026/03/18 23:31:32.010, 1, 47, 88.78, 86, 12064
2026/03/18 23:31:49.835, 0, 42, 27.61, 0, 2
2026/03/18 23:31:49.843, 1, 38, 120.69, 0, 12064
2026/03/18 23:32:02.125, 0, 42, 31.45, 0, 2
2026/03/18 23:32:02.133, 1, 39, 107.74, 0, 12064
2026/03/18 23:32:19.895, 0, 42, 27.90, 0, 2
2026/03/18 23:32:19.903, 1, 52, 279.11, 89, 12064
2026/03/18 23:32:32.185, 0, 42, 29.00, 0, 2
2026/03/18 23:32:32.193, 1, 52, 189.87, 87, 12064
2026/03/18 23:32:49.955, 0, 42, 26.08, 0, 2
2026/03/18 23:32:49.963, 1, 48, 91.64, 89, 12064
2026/03/18 23:33:02.247, 0, 42, 29.11, 0, 2
2026/03/18 23:33:02.254, 1, 38, 98.25, 0, 12064
2026/03/18 23:33:20.016, 0, 42, 30.20, 0, 2
2026/03/18 23:33:20.024, 1, 38, 96.39, 0, 12064
2026/03/18 23:33:32.306, 0, 42, 30.85, 0, 2
2026/03/18 23:33:32.314, 1, 43, 258.71, 88, 12064
2026/03/18 23:33:50.074, 0, 42, 29.79, 0, 2
2026/03/18 23:33:50.080, 1, 41, 241.87, 7, 12064
2026/03/18 23:34:02.363, 0, 42, 26.31, 0, 2
2026/03/18 23:34:02.368, 1, 50, 95.89, 64, 12064
2026/03/18 23:34:20.132, 0, 42, 26.07, 0, 2
2026/03/18 23:34:20.137, 1, 52, 173.54, 87, 12064
2026/03/18 23:34:32.429, 0, 42, 29.30, 0, 2
2026/03/18 23:34:32.435, 1, 38, 102.82, 0, 12064
2026/03/18 23:34:50.192, 0, 42, 28.46, 0, 2
2026/03/18 23:34:50.203, 1, 38, 87.50, 0, 12064
2026/03/18 23:35:02.485, 0, 43, 28.30, 0, 2
2026/03/18 23:35:02.491, 1, 50, 162.23, 87, 12064
2026/03/18 23:35:20.253, 0, 43, 29.40, 0, 2
2026/03/18 23:35:20.259, 1, 52, 274.71, 89, 12064
2026/03/18 23:35:32.544, 0, 43, 27.73, 0, 2
2026/03/18 23:35:32.549, 1, 39, 172.01, 2, 12064
2026/03/18 23:35:50.319, 0, 43, 26.03, 0, 2
2026/03/18 23:35:50.325, 1, 34, 30.00, 0, 2
2026/03/18 23:36:02.604, 0, 43, 26.39, 0, 2
2026/03/18 23:36:02.609, 1, 33, 29.45, 0, 2
2026/03/18 23:36:20.382, 0, 43, 26.17, 0, 2
2026/03/18 23:36:20.388, 1, 33, 29.47, 0, 2
2026/03/18 23:36:32.666, 0, 43, 26.12, 0, 2
2026/03/18 23:36:32.671, 1, 33, 29.62, 0, 2
2026/03/18 23:36:50.442, 0, 43, 26.04, 0, 2
2026/03/18 23:36:50.447, 1, 34, 29.48, 0, 2
