0001 | 11:33:05 |  15.2s | 1.0e-04 | 0.2486 | 0.5746 | 0.1162 | 0.1334 | 0.1483 | 0.6764 | 0.3889 | 0.3190
0002 | 11:33:26 |  14.2s | 1.0e-04 | 0.1269 | 0.7464 | 0.4610 | 0.3613 | 0.1093 | 0.7883 | 0.5707 | 0.4164
0003 | 11:33:46 |  14.2s | 1.0e-04 | 0.1040 | 0.8049 | 0.5992 | 0.4392 | 0.0991 | 0.8032 | 0.6474 | 0.4736
0004 | 11:34:06 |  15.1s | 1.0e-04 | 0.0986 | 0.8141 | 0.6414 | 0.4721 | 0.1014 | 0.8028 | 0.6628 | 0.4961
0005 | 11:34:27 |  14.2s | 1.0e-04 | 0.0927 | 0.8254 | 0.6646 | 0.5009 | 0.0915 | 0.8613 | 0.6257 | 0.5168
0006 | 11:34:47 |  14.0s | 1.0e-04 | 0.0883 | 0.8312 | 0.6787 | 0.5176 | 0.0867 | 0.8382 | 0.6901 | 0.5362
0007 | 11:35:07 |  14.4s | 1.0e-04 | 0.0857 | 0.8377 | 0.6995 | 0.5465 | 0.0842 | 0.8525 | 0.6863 | 0.5548
0008 | 11:35:27 |  14.4s | 1.0e-04 | 0.0832 | 0.8417 | 0.7107 | 0.5628 | 0.0831 | 0.8735 | 0.6676 | 0.5743
0009 | 11:35:48 |  14.5s | 1.0e-04 | 0.0824 | 0.8447 | 0.7190 | 0.5760 | 0.0796 | 0.8565 | 0.7159 | 0.5923
0010 | 11:36:08 |  14.5s | 1.0e-04 | 0.0770 | 0.8520 | 0.7312 | 0.5977 | 0.0768 | 0.8515 | 0.7432 | 0.6112
0011 | 11:36:28 |  14.4s | 1.0e-04 | 0.0756 | 0.8549 | 0.7432 | 0.6217 | 0.0773 | 0.8408 | 0.7623 | 0.6265
0012 | 11:36:48 |  14.3s | 1.0e-04 | 0.0742 | 0.8578 | 0.7486 | 0.6318 | 0.0742 | 0.8514 | 0.7596 | 0.6347
0013 | 11:37:09 |  14.6s | 1.0e-04 | 0.0729 | 0.8584 | 0.7563 | 0.6432 | 0.0727 | 0.8319 | 0.7956 | 0.6557
0014 | 11:37:29 |  14.4s | 1.0e-04 | 0.0703 | 0.8616 | 0.7642 | 0.6575 | 0.0701 | 0.8697 | 0.7615 | 0.6685
0015 | 11:37:49 |  14.6s | 1.0e-04 | 0.0682 | 0.8651 | 0.7730 | 0.6762 | 0.0704 | 0.8896 | 0.7351 | 0.6764
0016 | 11:38:10 |  14.6s | 1.0e-04 | 0.0673 | 0.8652 | 0.7760 | 0.6793 | 0.0674 | 0.8679 | 0.7797 | 0.6920
0017 | 11:38:30 |  14.4s | 1.0e-04 | 0.0666 | 0.8671 | 0.7805 | 0.6893 | 0.0666 | 0.8710 | 0.7823 | 0.6957
0018 | 11:38:50 |  14.5s | 1.0e-04 | 0.0670 | 0.8673 | 0.7817 | 0.6906 | 0.0657 | 0.8738 | 0.7857 | 0.7044
