Starting DEEP GATv2 on cuda:0 (Batch 256)
Epoch 0001 | 21:28:57 |  20.3s | 1.0e-04 | 0.1843 | 0.7621 | 0.3390 | 0.1942 | 0.1063 | 0.7755 | 0.5503 | 0.3375
Epoch 0002 | 21:29:28 |   8.5s | 1.0e-04 | 0.1089 | 0.8136 | 0.6034 | 0.4207 | 0.0980 | 0.8246 | 0.6005 | 0.4115
Epoch 0003 | 21:29:48 |   8.4s | 1.0e-04 | 0.1011 | 0.8288 | 0.6417 | 0.4534 | 0.0910 | 0.7940 | 0.6651 | 0.4226
Epoch 0004 | 21:30:08 |  18.1s | 1.0e-04 | 0.0937 | 0.8413 | 0.6699 | 0.4847 | 0.0847 | 0.8143 | 0.6722 | 0.4391
Epoch 0005 | 21:30:38 |   8.9s | 1.0e-04 | 0.0850 | 0.8507 | 0.6813 | 0.4959 | 0.0838 | 0.8594 | 0.6402 | 0.4645
Epoch 0006 | 21:30:58 |   8.7s | 1.0e-04 | 0.0828 | 0.8557 | 0.6961 | 0.5217 | 0.0836 | 0.8044 | 0.7320 | 0.4920
Epoch 0007 | 21:31:19 |   8.7s | 1.0e-04 | 0.0806 | 0.8587 | 0.7090 | 0.5395 | 0.0791 | 0.8430 | 0.6886 | 0.4849
Epoch 0008 | 21:31:39 |  18.2s | 1.0e-04 | 0.0791 | 0.8573 | 0.7140 | 0.5454 | 0.0758 | 0.8318 | 0.7066 | 0.4867
Epoch 0009 | 21:32:09 |   8.8s | 1.0e-04 | 0.0757 | 0.8604 | 0.7202 | 0.5550 | 0.0751 | 0.8568 | 0.6959 | 0.5288
Epoch 0010 | 21:32:29 |   8.8s | 1.0e-04 | 0.0738 | 0.8629 | 0.7307 | 0.5791 | 0.0734 | 0.8597 | 0.7082 | 0.5419
Epoch 0011 | 21:32:49 |   8.9s | 1.0e-04 | 0.0713 | 0.8668 | 0.7417 | 0.6038 | 0.0713 | 0.8670 | 0.7112 | 0.5707
Epoch 0012 | 21:33:10 |  20.9s | 1.0e-04 | 0.0697 | 0.8664 | 0.7490 | 0.6218 | 0.0696 | 0.8692 | 0.7262 | 0.5859
Epoch 0013 | 21:33:42 |   8.7s | 1.0e-04 | 0.0673 | 0.8678 | 0.7568 | 0.6402 | 0.0683 | 0.8527 | 0.7588 | 0.6169
Epoch 0014 | 21:34:02 |   8.8s | 1.0e-04 | 0.0660 | 0.8684 | 0.7643 | 0.6525 | 0.0671 | 0.8494 | 0.7602 | 0.6106
Epoch 0015 | 21:34:22 |   8.7s | 1.0e-04 | 0.0651 | 0.8689 | 0.7697 | 0.6641 | 0.0667 | 0.8881 | 0.7165 | 0.6289
Epoch 0016 | 21:34:42 |  22.4s | 1.0e-04 | 0.0644 | 0.8724 | 0.7806 | 0.6872 | 0.0639 | 0.8511 | 0.7615 | 0.6213
Epoch 0017 | 21:35:16 |   8.6s | 1.0e-04 | 0.0647 | 0.8725 | 0.7840 | 0.7004 | 0.0632 | 0.8438 | 0.7912 | 0.6594
Epoch 0018 | 21:35:36 |   8.6s | 1.0e-04 | 0.0631 | 0.8758 | 0.7921 | 0.7164 | 0.0626 | 0.8618 | 0.7820 | 0.6770
Epoch 0019 | 21:35:56 |   8.8s | 1.0e-04 | 0.0615 | 0.8758 | 0.7964 | 0.7252 | 0.0615 | 0.8857 | 0.7464 | 0.6639
Epoch 0020 | 21:36:17 |  21.5s | 1.0e-04 | 0.0612 | 0.8801 | 0.8029 | 0.7400 | 0.0606 | 0.8748 | 0.7767 | 0.6922
Epoch 0021 | 21:36:50 |   8.6s | 1.0e-04 | 0.0609 | 0.8825 | 0.8096 | 0.7522 | 0.0608 | 0.8606 | 0.7935 | 0.6900
Epoch 0022 | 21:37:10 |   8.7s | 1.0e-04 | 0.0600 | 0.8832 | 0.8110 | 0.7574 | 0.0585 | 0.8650 | 0.7962 | 0.6988
Epoch 0023 | 21:37:30 |   8.6s | 1.0e-04 | 0.0601 | 0.8827 | 0.8128 | 0.7600 | 0.0603 | 0.8411 | 0.8213 | 0.6986
Epoch 0024 | 21:37:50 |  21.1s | 1.0e-04 | 0.0579 | 0.8840 | 0.8139 | 0.7642 | 0.0579 | 0.8723 | 0.7922 | 0.7068
Epoch 0025 | 21:38:22 |   8.8s | 1.0e-04 | 0.0564 | 0.8843 | 0.8126 | 0.7579 | 0.0575 | 0.8922 | 0.7749 | 0.7196
Epoch 0026 | 21:38:43 |   8.7s | 1.0e-04 | 0.0565 | 0.8847 | 0.8155 | 0.7634 | 0.0578 | 0.8670 | 0.8097 | 0.7270
Epoch 0027 | 21:39:03 |   8.8s | 1.0e-04 | 0.0557 | 0.8866 | 0.8177 | 0.7694 | 0.0565 | 0.8853 | 0.7999 | 0.7409
Epoch 0028 | 21:39:23 |  19.4s | 1.0e-04 | 0.0551 | 0.8859 | 0.8158 | 0.7635 | 0.0570 | 0.8727 | 0.8001 | 0.7204
Epoch 0029 | 21:39:54 |   8.8s | 1.0e-04 | 0.0539 | 0.8863 | 0.8168 | 0.7677 | 0.0564 | 0.8939 | 0.7848 | 0.7379
Epoch 0030 | 21:40:14 |   8.6s | 1.0e-04 | 0.0533 | 0.8861 | 0.8186 | 0.7725 | 0.0552 | 0.8789 | 0.8061 | 0.7417
Epoch 0031 | 21:40:34 |   8.4s | 1.0e-04 | 0.0528 | 0.8882 | 0.8209 | 0.7764 | 0.0558 | 0.8822 | 0.8105 | 0.7595
Epoch 0032 | 21:40:54 |  17.8s | 1.0e-04 | 0.0533 | 0.8914 | 0.8288 | 0.7956 | 0.0567 | 0.8500 | 0.8334 | 0.7373
Epoch 0033 | 21:41:23 |   8.7s | 1.0e-04 | 0.0537 | 0.8908 | 0.8314 | 0.8009 | 0.0560 | 0.8625 | 0.8331 | 0.7606
Epoch 0034 | 21:41:43 |   8.5s | 1.0e-04 | 0.0531 | 0.8908 | 0.8308 | 0.7999 | 0.0547 | 0.8748 | 0.8132 | 0.7447
Epoch 0035 | 21:42:03 |   8.6s | 1.0e-04 | 0.0538 | 0.8911 | 0.8322 | 0.8023 | 0.0543 | 0.8617 | 0.8233 | 0.7380
Epoch 0036 | 21:42:23 |  20.4s | 1.0e-04 | 0.0529 | 0.8904 | 0.8281 | 0.7965 | 0.0527 | 0.8657 | 0.8228 | 0.7439
Epoch 0037 | 21:42:55 |   8.7s | 1.0e-04 | 0.0520 | 0.8919 | 0.8317 | 0.8011 | 0.0529 | 0.8704 | 0.8346 | 0.7673
Epoch 0038 | 21:43:15 |   8.6s | 1.0e-04 | 0.0518 | 0.8919 | 0.8308 | 0.7992 | 0.0525 | 0.8720 | 0.8288 | 0.7668
Epoch 0039 | 21:43:35 |   8.6s | 1.0e-04 | 0.0515 | 0.8929 | 0.8336 | 0.8068 | 0.0532 | 0.8993 | 0.7956 | 0.7700
Epoch 0040 | 21:43:55 |  20.3s | 1.0e-04 | 0.0514 | 0.8944 | 0.8385 | 0.8147 | 0.0524 | 0.8826 | 0.8194 | 0.7669
Epoch 0041 | 21:44:27 |   8.7s | 1.0e-04 | 0.0509 | 0.8971 | 0.8429 | 0.8260 | 0.0525 | 0.8788 | 0.8226 | 0.7653
Epoch 0042 | 21:44:47 |   8.5s | 1.0e-04 | 0.0511 | 0.8971 | 0.8439 | 0.8250 | 0.0537 | 0.8756 | 0.8295 | 0.7692
Epoch 0043 | 21:45:07 |  21.7s | 1.0e-04 | 0.0503 | 0.8978 | 0.8435 | 0.8267 | 0.0513 | 0.8810 | 0.8150 | 0.7586
Epoch 0044 | 21:45:40 |   8.6s | 1.0e-04 | 0.0504 | 0.8975 | 0.8416 | 0.8251 | 0.0532 | 0.8524 | 0.8470 | 0.7643
Epoch 0045 | 21:46:00 |   8.5s | 1.0e-04 | 0.0496 | 0.8977 | 0.8465 | 0.8306 | 0.0511 | 0.8831 | 0.8276 | 0.7785
Epoch 0046 | 21:46:20 |   8.5s | 1.0e-04 | 0.0499 | 0.8979 | 0.8457 | 0.8303 | 0.0518 | 0.8691 | 0.8343 | 0.7695
Epoch 0047 | 21:46:40 |  16.9s | 1.0e-04 | 0.0494 | 0.8986 | 0.8452 | 0.8300 | 0.0514 | 0.8784 | 0.8337 | 0.7887
Epoch 0048 | 21:47:08 |   8.7s | 1.0e-04 | 0.0499 | 0.8962 | 0.8442 | 0.8269 | 0.0496 | 0.8760 | 0.8326 | 0.7811
Epoch 0049 | 21:47:28 |   9.0s | 1.0e-04 | 0.0496 | 0.8965 | 0.8439 | 0.8254 | 0.0519 | 0.8691 | 0.8470 | 0.7921
Epoch 0050 | 21:47:49 |   8.8s | 1.0e-04 | 0.0496 | 0.8968 | 0.8451 | 0.8292 | 0.0503 | 0.8787 | 0.8338 | 0.7854
Epoch 0051 | 21:48:09 |  20.5s | 1.0e-04 | 0.0495 | 0.8967 | 0.8457 | 0.8302 | 0.0505 | 0.8879 | 0.8258 | 0.7898
Epoch 0052 | 21:48:41 |   8.6s | 1.0e-04 | 0.0488 | 0.9004 | 0.8521 | 0.8437 | 0.0513 | 0.8953 | 0.8096 | 0.7837
Epoch 0053 | 21:49:01 |   8.8s | 1.0e-04 | 0.0485 | 0.9008 | 0.8513 | 0.8420 | 0.0511 | 0.8859 | 0.8318 | 0.7894
Epoch 0054 | 21:49:21 |   8.5s | 1.0e-04 | 0.0488 | 0.9000 | 0.8517 | 0.8419 | 0.0504 | 0.8886 | 0.8315 | 0.7980
Epoch 0055 | 21:49:41 |  21.8s | 1.0e-04 | 0.0484 | 0.9006 | 0.8543 | 0.8473 | 0.0497 | 0.8736 | 0.8552 | 0.8108
Epoch 0056 | 21:50:15 |   8.7s | 1.0e-04 | 0.0494 | 0.8992 | 0.8510 | 0.8409 | 0.0490 | 0.8962 | 0.8302 | 0.8095
Epoch 0057 | 21:50:35 |   8.9s | 1.0e-04 | 0.0491 | 0.8994 | 0.8533 | 0.8453 | 0.0485 | 0.8752 | 0.8519 | 0.8058
Epoch 0058 | 21:50:55 |   8.7s | 1.0e-04 | 0.0486 | 0.8994 | 0.8527 | 0.8435 | 0.0487 | 0.8920 | 0.8320 | 0.8111
Epoch 0059 | 21:51:15 |  23.0s | 1.0e-04 | 0.0490 | 0.8986 | 0.8533 | 0.8442 | 0.0488 | 0.8976 | 0.8228 | 0.7987
Epoch 0060 | 21:51:50 |   8.5s | 1.0e-04 | 0.0483 | 0.9017 | 0.8572 | 0.8525 | 0.0484 | 0.8855 | 0.8326 | 0.7950
Epoch 0061 | 21:52:10 |   8.5s | 1.0e-04 | 0.0482 | 0.9009 | 0.8562 | 0.8508 | 0.0490 | 0.8750 | 0.8491 | 0.8035
Epoch 0062 | 21:52:29 |   8.4s | 1.0e-04 | 0.0478 | 0.9020 | 0.8569 | 0.8514 | 0.0480 | 0.8877 | 0.8377 | 0.8022
Epoch 0063 | 21:52:49 |  21.9s | 1.0e-04 | 0.0468 | 0.9018 | 0.8586 | 0.8538 | 0.0489 | 0.8771 | 0.8387 | 0.7948
Epoch 0064 | 21:53:23 |   8.6s | 1.0e-04 | 0.0465 | 0.9031 | 0.8587 | 0.8552 | 0.0480 | 0.8809 | 0.8376 | 0.7962
Epoch 0065 | 21:53:43 |   8.6s | 1.0e-04 | 0.0473 | 0.9017 | 0.8584 | 0.8547 | 0.0484 | 0.8875 | 0.8361 | 0.8013
Epoch 0066 | 21:54:03 |   8.5s | 1.0e-04 | 0.0468 | 0.9024 | 0.8575 | 0.8533 | 0.0475 | 0.8756 | 0.8550 | 0.8128
Epoch 0067 | 21:54:23 |  22.0s | 1.0e-04 | 0.0468 | 0.9012 | 0.8589 | 0.8542 | 0.0488 | 0.8740 | 0.8568 | 0.8107
Epoch 0068 | 21:54:56 |   8.8s | 1.0e-04 | 0.0464 | 0.9023 | 0.8606 | 0.8580 | 0.0480 | 0.8982 | 0.8383 | 0.8279
Epoch 0069 | 21:55:16 |   8.7s | 1.0e-04 | 0.0461 | 0.9024 | 0.8600 | 0.8564 | 0.0480 | 0.8933 | 0.8375 | 0.8170
Epoch 0070 | 21:55:37 |   8.6s | 1.0e-04 | 0.0457 | 0.9031 | 0.8616 | 0.8600 | 0.0485 | 0.8910 | 0.8283 | 0.7975
Epoch 0071 | 21:55:57 |  22.2s | 1.0e-04 | 0.0469 | 0.9027 | 0.8610 | 0.8598 | 0.0477 | 0.8896 | 0.8463 | 0.8217
Epoch 0072 | 21:56:30 |   8.8s | 1.0e-04 | 0.0469 | 0.9030 | 0.8636 | 0.8630 | 0.0465 | 0.8905 | 0.8436 | 0.8170
Epoch 0073 | 21:56:51 |   8.6s | 1.0e-04 | 0.0467 | 0.9044 | 0.8641 | 0.8648 | 0.0461 | 0.8834 | 0.8569 | 0.8294
Epoch 0074 | 21:57:10 |   8.6s | 1.0e-04 | 0.0465 | 0.9035 | 0.8635 | 0.8633 | 0.0471 | 0.8956 | 0.8400 | 0.8208
Epoch 0075 | 21:57:31 |  22.3s | 1.0e-04 | 0.0464 | 0.9036 | 0.8636 | 0.8639 | 0.0458 | 0.8846 | 0.8578 | 0.8279
Epoch 0076 | 21:58:04 |   8.6s | 1.0e-04 | 0.0465 | 0.9024 | 0.8615 | 0.8596 | 0.0462 | 0.8904 | 0.8484 | 0.8270
Epoch 0077 | 21:58:24 |   8.6s | 1.0e-04 | 0.0455 | 0.9035 | 0.8623 | 0.8614 | 0.0464 | 0.8883 | 0.8554 | 0.8338
Epoch 0078 | 21:58:44 |   8.7s | 1.0e-04 | 0.0458 | 0.9034 | 0.8633 | 0.8625 | 0.0461 | 0.8993 | 0.8422 | 0.8311
Epoch 0079 | 21:59:04 |  22.2s | 1.0e-04 | 0.0442 | 0.9035 | 0.8625 | 0.8618 | 0.0470 | 0.8926 | 0.8513 | 0.8320
Epoch 0080 | 21:59:38 |   8.9s | 1.0e-04 | 0.0442 | 0.9029 | 0.8623 | 0.8613 | 0.0459 | 0.8880 | 0.8442 | 0.8166
Epoch 0081 | 21:59:58 |   8.8s | 1.0e-04 | 0.0440 | 0.9047 | 0.8644 | 0.8649 | 0.0453 | 0.8794 | 0.8499 | 0.8109
Epoch 0082 | 22:00:18 |   8.7s | 1.0e-04 | 0.0436 | 0.9046 | 0.8645 | 0.8643 | 0.0469 | 0.8820 | 0.8492 | 0.8120
Epoch 0083 | 22:00:41 |   8.7s | 1.0e-04 | 0.0434 | 0.9034 | 0.8615 | 0.8601 | 0.0468 | 0.8664 | 0.8598 | 0.8095
Epoch 0084 | 22:01:01 |   8.7s | 1.0e-04 | 0.0435 | 0.9037 | 0.8622 | 0.8617 | 0.0472 | 0.8880 | 0.8496 | 0.8270
Epoch 0085 | 22:01:22 |   8.7s | 1.0e-04 | 0.0434 | 0.9036 | 0.8622 | 0.8608 | 0.0457 | 0.8926 | 0.8383 | 0.8174
Epoch 0086 | 22:01:42 |  20.0s | 1.0e-04 | 0.0437 | 0.9033 | 0.8615 | 0.8601 | 0.0463 | 0.8780 | 0.8640 | 0.8288
Epoch 0087 | 22:02:13 |   8.5s | 1.0e-04 | 0.0438 | 0.9060 | 0.8688 | 0.8722 | 0.0466 | 0.9084 | 0.8214 | 0.8250
Epoch 0088 | 22:02:33 |   8.7s | 1.0e-04 | 0.0434 | 0.9066 | 0.8692 | 0.8727 | 0.0464 | 0.8798 | 0.8598 | 0.8261
Epoch 0089 | 22:02:53 |   8.6s | 1.0e-04 | 0.0433 | 0.9069 | 0.8696 | 0.8748 | 0.0470 | 0.8828 | 0.8572 | 0.8263
Epoch 0090 | 22:03:13 |  19.2s | 1.0e-04 | 0.0435 | 0.9071 | 0.8691 | 0.8735 | 0.0465 | 0.8915 | 0.8503 | 0.8298
