0001 | 21:28:57 |  20.3s | 1.0e-04 | 0.1843 | 0.7621 | 0.3390 | 0.1942 | 0.1063 | 0.7755 | 0.5503 | 0.3375
0002 | 21:29:28 |   8.5s | 1.0e-04 | 0.1089 | 0.8136 | 0.6034 | 0.4207 | 0.0980 | 0.8246 | 0.6005 | 0.4115
0003 | 21:29:48 |   8.4s | 1.0e-04 | 0.1011 | 0.8288 | 0.6417 | 0.4534 | 0.0910 | 0.7940 | 0.6651 | 0.4226
0004 | 21:30:08 |  18.1s | 1.0e-04 | 0.0937 | 0.8413 | 0.6699 | 0.4847 | 0.0847 | 0.8143 | 0.6722 | 0.4391
0005 | 21:30:38 |   8.9s | 1.0e-04 | 0.0850 | 0.8507 | 0.6813 | 0.4959 | 0.0838 | 0.8594 | 0.6402 | 0.4645
0006 | 21:30:58 |   8.7s | 1.0e-04 | 0.0828 | 0.8557 | 0.6961 | 0.5217 | 0.0836 | 0.8044 | 0.7320 | 0.4920
0007 | 21:31:19 |   8.7s | 1.0e-04 | 0.0806 | 0.8587 | 0.7090 | 0.5395 | 0.0791 | 0.8430 | 0.6886 | 0.4849
0008 | 21:31:39 |  18.2s | 1.0e-04 | 0.0791 | 0.8573 | 0.7140 | 0.5454 | 0.0758 | 0.8318 | 0.7066 | 0.4867
0009 | 21:32:09 |   8.8s | 1.0e-04 | 0.0757 | 0.8604 | 0.7202 | 0.5550 | 0.0751 | 0.8568 | 0.6959 | 0.5288
0010 | 21:32:29 |   8.8s | 1.0e-04 | 0.0738 | 0.8629 | 0.7307 | 0.5791 | 0.0734 | 0.8597 | 0.7082 | 0.5419
0011 | 21:32:49 |   8.9s | 1.0e-04 | 0.0713 | 0.8668 | 0.7417 | 0.6038 | 0.0713 | 0.8670 | 0.7112 | 0.5707
0012 | 21:33:10 |  20.9s | 1.0e-04 | 0.0697 | 0.8664 | 0.7490 | 0.6218 | 0.0696 | 0.8692 | 0.7262 | 0.5859
0013 | 21:33:42 |   8.7s | 1.0e-04 | 0.0673 | 0.8678 | 0.7568 | 0.6402 | 0.0683 | 0.8527 | 0.7588 | 0.6169
0014 | 21:34:02 |   8.8s | 1.0e-04 | 0.0660 | 0.8684 | 0.7643 | 0.6525 | 0.0671 | 0.8494 | 0.7602 | 0.6106
0015 | 21:34:22 |   8.7s | 1.0e-04 | 0.0651 | 0.8689 | 0.7697 | 0.6641 | 0.0667 | 0.8881 | 0.7165 | 0.6289
0016 | 21:34:42 |  22.4s | 1.0e-04 | 0.0644 | 0.8724 | 0.7806 | 0.6872 | 0.0639 | 0.8511 | 0.7615 | 0.6213
