Starting GATv2 RES (No JK) on cuda:0
Epoch 0119 | 01:03:34 |  21.5s | 1.0e-04 | 0.0478 | 0.9038 | 0.8500 | 0.8397 | 0.0490 | 0.8796 | 0.8349 | 0.7840
Epoch 0120 | 01:04:16 |  23.6s | 1.0e-04 | 0.0482 | 0.9071 | 0.8575 | 0.8563 | 0.0491 | 0.8816 | 0.8408 | 0.7908
Epoch 0121 | 01:05:00 |  31.8s | 1.0e-04 | 0.0484 | 0.9069 | 0.8585 | 0.8575 | 0.0496 | 0.8862 | 0.8417 | 0.8008
Epoch 0122 | 01:05:50 |  23.2s | 1.0e-04 | 0.0469 | 0.9062 | 0.8549 | 0.8507 | 0.0504 | 0.9092 | 0.8173 | 0.8040
Epoch 0123 | 01:06:28 |  31.3s | 1.0e-04 | 0.0469 | 0.9057 | 0.8530 | 0.8480 | 0.0485 | 0.8902 | 0.8325 | 0.7912
Epoch 0124 | 01:07:15 |  27.5s | 1.0e-04 | 0.0475 | 0.9058 | 0.8545 | 0.8507 | 0.0488 | 0.8901 | 0.8385 | 0.8004
Epoch 0125 | 01:08:04 |  29.4s | 1.0e-04 | 0.0474 | 0.9065 | 0.8567 | 0.8545 | 0.0489 | 0.8861 | 0.8440 | 0.8022
Epoch 0126 | 01:08:54 |  11.1s | 1.0e-04 | 0.0463 | 0.9062 | 0.8547 | 0.8504 | 0.0485 | 0.8849 | 0.8413 | 0.7976
Epoch 0127 | 01:09:23 |  38.9s | 1.0e-04 | 0.0460 | 0.9053 | 0.8522 | 0.8459 | 0.0491 | 0.8837 | 0.8531 | 0.8157
Epoch 0128 | 01:10:19 |  11.2s | 1.0e-04 | 0.0477 | 0.9065 | 0.8561 | 0.8534 | 0.0485 | 0.8950 | 0.8430 | 0.8156
Epoch 0129 | 01:10:47 |  43.8s | 1.0e-04 | 0.0475 | 0.9060 | 0.8551 | 0.8514 | 0.0486 | 0.8714 | 0.8533 | 0.7999
Epoch 0130 | 01:11:50 |  11.2s | 1.0e-04 | 0.0469 | 0.9048 | 0.8527 | 0.8465 | 0.0488 | 0.8960 | 0.8409 | 0.8158
Epoch 0131 | 01:12:21 |  40.4s | 1.0e-04 | 0.0471 | 0.9056 | 0.8537 | 0.8492 | 0.0484 | 0.8987 | 0.8347 | 0.8141
Epoch 0132 | 01:13:20 |  11.2s | 1.0e-04 | 0.0469 | 0.9060 | 0.8566 | 0.8534 | 0.0481 | 0.8897 | 0.8419 | 0.8047
Epoch 0133 | 01:13:52 |  39.9s | 1.0e-04 | 0.0468 | 0.9072 | 0.8591 | 0.8577 | 0.0487 | 0.8861 | 0.8468 | 0.8110
Epoch 0134 | 01:14:52 |  11.0s | 1.0e-04 | 0.0472 | 0.9084 | 0.8613 | 0.8631 | 0.0493 | 0.8805 | 0.8520 | 0.8105
Epoch 0135 | 01:15:19 |  43.7s | 1.0e-04 | 0.0469 | 0.9072 | 0.8589 | 0.8584 | 0.0489 | 0.8915 | 0.8384 | 0.8065
Epoch 0136 | 01:16:19 |  11.6s | 1.0e-04 | 0.0463 | 0.9075 | 0.8607 | 0.8609 | 0.0483 | 0.9035 | 0.8376 | 0.8250
Epoch 0137 | 01:16:49 |  43.8s | 1.0e-04 | 0.0462 | 0.9076 | 0.8593 | 0.8594 | 0.0484 | 0.9029 | 0.8325 | 0.8155
Epoch 0138 | 01:17:48 |  11.0s | 1.0e-04 | 0.0465 | 0.9090 | 0.8611 | 0.8632 | 0.0481 | 0.8912 | 0.8427 | 0.8084
Epoch 0139 | 01:18:18 |  46.6s | 1.0e-04 | 0.0470 | 0.9095 | 0.8634 | 0.8674 | 0.0487 | 0.8895 | 0.8448 | 0.8111
Epoch 0140 | 01:19:20 |  11.1s | 1.0e-04 | 0.0472 | 0.9096 | 0.8655 | 0.8698 | 0.0481 | 0.8913 | 0.8370 | 0.8026
Epoch 0141 | 01:19:48 |  39.8s | 1.0e-04 | 0.0472 | 0.9088 | 0.8642 | 0.8683 | 0.0479 | 0.8960 | 0.8414 | 0.8174
Epoch 0142 | 01:20:48 |  11.0s | 1.0e-04 | 0.0471 | 0.9082 | 0.8606 | 0.8614 | 0.0474 | 0.8919 | 0.8387 | 0.8039
Epoch 0143 | 01:21:15 |  48.5s | 1.0e-04 | 0.0454 | 0.9070 | 0.8587 | 0.8570 | 0.0478 | 0.9015 | 0.8263 | 0.8014
Epoch 0144 | 01:22:21 |  11.6s | 1.0e-04 | 0.0444 | 0.9088 | 0.8594 | 0.8610 | 0.0477 | 0.8983 | 0.8383 | 0.8148
Epoch 0145 | 01:22:50 |  40.2s | 1.0e-04 | 0.0456 | 0.9084 | 0.8609 | 0.8616 | 0.0473 | 0.8882 | 0.8444 | 0.8100
Epoch 0146 | 01:23:49 |  20.1s | 1.0e-04 | 0.0463 | 0.9086 | 0.8622 | 0.8645 | 0.0481 | 0.8912 | 0.8483 | 0.8199
Epoch 0147 | 01:24:27 |  40.2s | 1.0e-04 | 0.0452 | 0.9097 | 0.8639 | 0.8680 | 0.0485 | 0.8774 | 0.8594 | 0.8151
Epoch 0148 | 01:25:25 |  20.9s | 1.0e-04 | 0.0450 | 0.9099 | 0.8638 | 0.8679 | 0.0474 | 0.8959 | 0.8361 | 0.8065
Epoch 0149 | 01:26:05 |  36.7s | 1.0e-04 | 0.0452 | 0.9087 | 0.8616 | 0.8632 | 0.0474 | 0.8883 | 0.8536 | 0.8245
Epoch 0150 | 01:26:58 |  21.0s | 1.0e-04 | 0.0458 | 0.9080 | 0.8614 | 0.8626 | 0.0460 | 0.8930 | 0.8412 | 0.8094
Epoch 0151 | 01:27:36 |  32.5s | 1.0e-04 | 0.0456 | 0.9084 | 0.8633 | 0.8661 | 0.0475 | 0.8902 | 0.8529 | 0.8241
Epoch 0152 | 01:28:25 |  21.3s | 1.0e-04 | 0.0457 | 0.9091 | 0.8642 | 0.8683 | 0.0470 | 0.8925 | 0.8442 | 0.8101
Epoch 0153 | 01:29:04 |  31.9s | 1.0e-04 | 0.0449 | 0.9108 | 0.8668 | 0.8728 | 0.0480 | 0.9032 | 0.8357 | 0.8215
Epoch 0154 | 01:29:54 |  21.3s | 1.0e-04 | 0.0443 | 0.9109 | 0.8645 | 0.8695 | 0.0478 | 0.8864 | 0.8536 | 0.8182
Epoch 0155 | 01:30:32 |  31.3s | 1.0e-04 | 0.0455 | 0.9106 | 0.8671 | 0.8735 | 0.0474 | 0.8868 | 0.8538 | 0.8217
Epoch 0156 | 01:31:21 |  27.6s | 1.0e-04 | 0.0453 | 0.9107 | 0.8676 | 0.8742 | 0.0481 | 0.9040 | 0.8305 | 0.8129
Epoch 0157 | 01:32:05 |  33.4s | 1.0e-04 | 0.0444 | 0.9105 | 0.8641 | 0.8692 | 0.0480 | 0.8883 | 0.8521 | 0.8204
Epoch 0158 | 01:32:58 |  20.7s | 1.0e-04 | 0.0440 | 0.9103 | 0.8644 | 0.8688 | 0.0473 | 0.8884 | 0.8540 | 0.8243
Epoch 0159 | 01:33:36 |  38.3s | 1.0e-04 | 0.0451 | 0.9093 | 0.8641 | 0.8675 | 0.0473 | 0.8967 | 0.8490 | 0.8294
Epoch 0160 | 01:34:31 |  31.9s | 1.0e-04 | 0.0454 | 0.9096 | 0.8653 | 0.8700 | 0.0465 | 0.8922 | 0.8455 | 0.8173
